s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
458.411271628,-55.350374325,-14.712588313,1.045341039,0.287017318,-0.007098803,0.400000000,0.400000000,0.500000000,0.000000000
458.611236859,-55.158589168,-14.655979592,1.050354379,0.288225613,0.006042245,0.400000000,0.400000000,0.500000000,0.000000000
458.811220767,-54.966854646,-14.599133870,1.055307853,0.291208654,0.014917793,0.400000000,0.400000000,0.500000000,0.000000000
459.011167317,-54.775326334,-14.541727176,1.061553898,0.295923171,0.023576391,0.400000000,0.400000000,0.500000000,0.000000000
459.211155818,-54.584030666,-14.483405926,1.070274918,0.303434753,0.037561367,0.400000000,0.400000000,0.500000000,0.000000000
459.411129588,-54.393192535,-14.423653803,1.076708920,0.305876853,0.012212422,0.400000000,0.400000000,0.500000000,0.000000000
459.611092779,-54.202510980,-14.363438998,1.078624257,0.309868762,0.019964750,0.400000000,0.400000000,0.500000000,0.000000000
459.811025001,-54.012100811,-14.302472936,1.085160831,0.312287254,0.012094871,0.400000000,0.400000000,0.500000000,0.000000000
460.011012847,-53.821785710,-14.241029457,1.091217170,0.315527609,0.016203651,0.400000000,0.400000000,0.500000000,0.000000000
460.210978533,-53.631691774,-14.178976490,1.094358009,0.322839505,0.036563357,0.400000000,0.400000000,0.500000000,0.000000000
460.410969549,-53.442032618,-14.115527211,1.102671933,0.327127765,0.021444509,0.400000000,0.400000000,0.500000000,0.000000000
460.610918413,-53.252687208,-14.051278754,1.109261496,0.327351323,0.001117972,0.400000000,0.400000000,0.500000000,0.000000000
460.810903892,-53.063321496,-13.986976196,1.113133277,0.324866994,-0.012423147,0.400000000,0.400000000,0.500000000,0.000000000
461.010869886,-52.873815087,-13.923150502,1.123654989,0.324604330,-0.001313650,0.400000000,0.400000000,0.500000000,0.000000000
461.210803418,-52.684322685,-13.859384940,1.138356713,0.323479627,-0.005624828,0.400000000,0.400000000,0.500000000,0.000000000
461.410776797,-52.494720905,-13.795819875,1.141787245,0.317695397,-0.028927544,0.400000000,0.400000000,0.500000000,0.000000000
461.610714391,-52.304788618,-13.733363746,1.142351564,0.317692296,-0.000015512,0.400000000,0.400000000,0.500000000,0.000000000
461.810648818,-52.114859146,-13.670909195,1.140094305,0.315448988,-0.011221858,0.400000000,0.400000000,0.500000000,0.000000000
462.010524735,-51.924845671,-13.608899024,1.145199276,0.305295413,-0.050787780,0.400000000,0.400000000,0.500000000,0.000000000
462.210490339,-51.734126837,-13.548794375,1.148057518,0.293766069,-0.057665943,0.400000000,0.400000000,0.500000000,0.000000000
462.410389167,-51.542791641,-13.490911870,1.152088130,0.291282119,-0.012423847,0.400000000,0.400000000,0.500000000,0.000000000
462.610358305,-51.351245910,-13.433484618,1.170096048,0.284395007,-0.034439448,0.400000000,0.400000000,0.500000000,0.000000000
462.810343258,-51.159294038,-13.377373478,1.181143561,0.280457445,-0.019688777,0.400000000,0.400000000,0.500000000,0.000000000
463.010338422,-50.967112901,-13.322015767,1.181121790,0.281318551,0.004306110,0.400000000,0.400000000,0.500000000,0.000000000
463.210289826,-50.775021544,-13.266504736,1.180890038,0.272760165,-0.042802971,0.400000000,0.400000000,0.500000000,0.000000000
463.410234056,-50.582469051,-13.212641643,1.187909653,0.257046258,-0.078602174,0.400000000,0.400000000,0.500000000,0.000000000
463.610119601,-50.389150723,-13.161825747,1.184886660,0.241979183,-0.075385663,0.400000000,0.400000000,0.500000000,0.000000000
463.809963459,-50.195129194,-13.113938240,1.198133035,0.215563317,-0.132146682,0.400000000,0.400000000,0.500000000,0.000000000
464.009904097,-49.999815971,-13.071171388,1.209406324,0.197205086,-0.091849112,0.400000000,0.400000000,0.500000000,0.000000000
464.209705456,-49.803887159,-13.032024437,1.202672379,0.184649660,-0.062846469,0.400000000,0.400000000,0.500000000,0.000000000
464.409460141,-49.607528177,-12.995349045,1.214246179,0.172815950,-0.059207594,0.400000000,0.400000000,0.500000000,0.000000000
464.609439339,-49.410527779,-12.960961216,1.223043533,0.165220170,-0.037982415,0.400000000,0.400000000,0.500000000,0.000000000
464.809422185,-49.213268265,-12.928070136,1.225132100,0.170394986,0.025882257,0.400000000,0.400000000,0.500000000,0.000000000
465.009312548,-49.016272741,-12.894174401,1.240073990,0.177152065,0.033798165,0.400000000,0.400000000,0.500000000,0.000000000
465.209270293,-48.819444422,-12.858936462,1.240442447,0.198985292,0.109202200,0.400000000,0.400000000,0.500000000,0.000000000
465.409172504,-48.623486749,-12.819420843,1.248305005,0.245999955,0.235419247,0.400000000,0.400000000,0.500000000,0.000000000
465.608645733,-48.430018802,-12.770843867,1.253794846,0.289506983,0.218583674,0.400000000,0.400000000,0.500000000,0.000000000
465.807222331,-48.239706021,-12.714154267,1.262186100,0.332616208,0.216667050,0.400000000,0.400000000,0.500000000,0.000000000
466.006545527,-48.051307461,-12.649071863,1.264932698,0.368636582,0.180385049,0.400000000,0.400000000,0.500000000,0.000000000
466.206572792,-47.864718125,-12.576993249,1.272114312,0.393518963,0.124406444,0.400000000,0.400000000,0.500000000,0.000000000
466.406552764,-47.680023530,-12.500312774,1.279568594,0.395930532,0.012061582,0.400000000,0.400000000,0.500000000,0.000000000
466.606448785,-47.495591846,-12.423219495,1.283739912,0.399874029,0.019723140,0.400000000,0.400000000,0.500000000,0.000000000
466.806437829,-47.311379930,-12.345363298,1.285133390,0.398117151,-0.008784804,0.400000000,0.400000000,0.500000000,0.000000000
467.006429762,-47.127028850,-12.267829738,1.287729426,0.387901463,-0.051083041,0.400000000,0.400000000,0.500000000,0.000000000
467.206400074,-46.941915361,-12.192191643,1.297284734,0.383530522,-0.021865273,0.400000000,0.400000000,0.500000000,0.000000000
467.406236086,-46.756597573,-12.117413643,1.301864547,0.372443582,-0.055471241,0.400000000,0.400000000,0.500000000,0.000000000
467.606134549,-46.570403964,-12.044672077,1.318046861,0.363389340,-0.045292796,0.400000000,0.400000000,0.500000000,0.000000000
467.806044083,-46.383549028,-11.973615378,1.320321539,0.362838177,-0.002756748,0.400000000,0.400000000,0.500000000,0.000000000
468.005999238,-46.196612305,-11.902645484,1.327045984,0.368822281,0.029926366,0.400000000,0.400000000,0.500000000,0.000000000
468.205965379,-46.010093371,-11.830554259,1.333858652,0.369821771,0.004998887,0.400000000,0.400000000,0.500000000,0.000000000
468.405883977,-45.823690913,-11.758293830,1.341004787,0.378128147,0.041546103,0.400000000,0.400000000,0.500000000,0.000000000
468.605827309,-45.637872114,-11.684478451,1.348655562,0.384785598,0.033296186,0.400000000,0.400000000,0.500000000,0.000000000
