index,s,x,y,yaw,center_on_road,left_road_extent,right_road_extent
143,71.499912746,-601.548488121,167.381547914,0.390576241,1,2.01018028259,2.52425794601
144,71.999908446,-601.08614716,167.571906948,0.387694819,1,2.02238702774,2.51112527847
145,72.499904046,-600.623259745,167.76093294,0.384766993,1,2.03387203217,2.49873437881
146,72.999899446,-600.159821048,167.948602803,0.381774074,1,2.04465942383,2.48706207275
147,73.499894646,-599.695822909,168.134884728,0.378761624,1,2.05477972031,2.4760720253
148,73.999889746,-599.231265797,168.319768004,0.375669177,1,2.0642455101,2.46575717926
149,74.499884746,-598.766139326,168.503213717,0.372567767,1,2.07309370041,2.45607280731
150,74.999879646,-598.300446229,168.685215972,0.369406808,1,2.08133077621,2.44701633453
151,75.499874346,-597.834180334,168.865745215,0.366215379,1,2.08898563385,2.4385559082
152,75.999868846,-597.367340855,169.044785415,0.362978814,1,2.09607372284,2.4306763649
153,76.499863246,-596.899924363,169.222313718,0.359696369,1,2.10261764526,2.4233546257
154,76.999857446,-596.431927921,169.398306701,0.35635583,1,2.10864057541,2.41656780243
155,77.499851546,-595.963346279,169.572735308,0.353008322,1,2.11416988373,2.41028461456
156,77.999845546,-595.494183492,169.745594312,0.349600977,1,2.11921005249,2.40450410843
157,78.499839346,-595.024434609,169.916853655,0.346147285,1,2.12379083633,2.39919452667
158,78.999833046,-594.554097088,170.086489598,0.342699318,1,2.12793531418,2.39432964325
159,79.499826646,-594.083177599,170.25450278,0.339184361,1,2.13164329529,2.38991298676
160,79.999820046,-593.611670642,170.420859601,0.335643449,1,2.13494844437,2.38590831757
161,80.499813446,-593.139577632,170.585545803,0.332063666,1,2.13786497116,2.38230161667
162,80.999806546,-592.666898319,170.74854089,0.328465428,1,2.14041318893,2.37907171249
163,81.499799646,-592.193635624,170.909834095,0.324820191,1,2.14260349274,2.37620868683
164,81.999792646,-591.719788176,171.06940106,0.321162998,1,2.14445991516,2.37368707657
165,82.499785446,-591.245360494,171.227233956,0.317463671,1,2.14598970413,2.37150030136
166,82.999778246,-590.770352251,171.383310691,0.313776967,1,2.14721431732,2.36962537766
167,83.499770946,-590.294771928,171.537635121,0.310035009,1,2.14812898636,2.3680685997
168,83.999763546,-589.818617493,171.690178864,0.306279178,1,2.1487616539,2.3668006897
169,84.499756146,-589.341893576,171.840933152,0.302503074,1,2.14912014008,2.36581392288
170,84.999748546,-588.864603921,171.989886171,0.298715152,1,2.14921522141,2.36509714127
171,85.499740846,-588.386753549,172.137030165,0.294916061,1,2.14905366898,2.36464366913
172,85.999733246,-587.908347549,172.282357724,0.291098672,1,2.14864177704,2.36444721222
173,86.499725646,-587.4293903,172.425857957,0.287261127,1,2.1479891777,2.36449775696
174,86.999717846,-586.949885991,172.567519087,0.283429998,1,2.14710664749,2.36478462219
175,87.499710046,-586.469842568,172.707342114,0.279588064,1,2.14599161148,2.36531038284
176,87.999702146,-585.989265528,172.845319809,0.27573851,1,2.14464988708,2.36606893539
177,88.499694446,-585.508160778,172.981446514,0.271888007,1,2.14308595657,2.36705617905
178,88.999686746,-585.026535438,173.115719719,0.268037926,1,2.14130058289,2.36827106476
179,89.499678846,-584.544396807,173.248137609,0.264186378,1,2.13929405212,2.36971330643
180,89.999671046,-584.061751767,173.378697534,0.260336078,1,2.13706760406,2.37138195038
181,90.499663146,-583.578607608,173.507398169,0.256500878,1,2.13462095261,2.37327728271
182,90.999655446,-583.094973222,173.634244957,0.252657363,1,2.13194665909,2.37540884018
183,91.499647846,-582.610854856,173.75923196,0.248835453,1,2.12904567719,2.37779531479
184,91.999640146,-582.126262359,173.882367793,0.245031704,1,2.12590684891,2.38042860031
185,92.499632546,-581.641204922,174.003659488,0.241226892,1,2.12255039215,2.38328504562
186,92.999624946,-581.155689474,174.123104766,0.237419257,1,2.11900835037,2.38633232117
187,93.499617546,-580.669722561,174.24070056,0.233645052,1,2.11531400681,2.38953762054
188,93.999610146,-580.183315278,174.356461382,0.229880103,1,2.11148176193,2.3928858757
189,94.499602746,-579.696475613,174.47039009,0.226158714,1,2.1075387001,2.39635057449
190,94.999595646,-579.209215125,174.582506343,0.222448547,1,2.10349378586,2.39992198944
191,95.499588546,-578.721541956,174.692814027,0.218758861,1,2.09937257767,2.40357446671
192,95.999581546,-578.233464986,174.801321629,0.215096418,1,2.09519586563,2.40728740692
193,96.499574646,-577.744993854,174.908040961,0.211460661,1,2.09098072052,2.41104364395
194,96.999567646,-577.256137975,175.012983623,0.207827729,1,2.0867442131,2.41482543945
195,97.499560846,-576.766903891,175.116149655,0.204252828,1,2.08251609802,2.4186044693
196,97.999554146,-576.277304012,175.217566091,0.200702011,1,2.07829732895,2.42237873077
197,98.499547646,-575.787346984,175.317243438,0.197209547,1,2.07410640717,2.42613077164
198,98.999541246,-575.297044664,175.415209055,0.193726568,1,2.06994380951,2.42985877991
199,99.499534946,-574.806404113,175.511466367,0.190280479,1,2.06583490372,2.43353805542
200,99.999528646,-574.315434652,175.606032342,0.186868403,1,2.06179103851,2.43715724945
201,100.499522546,-573.824145234,175.698922572,0.183511103,1,2.05782518387,2.44070396423
202,100.999516646,-573.332546531,175.790162912,0.180150765,1,2.05393857956,2.44417543411
203,101.499510846,-572.840643831,175.879750834,0.176857162,1,2.05016307831,2.44754171371
204,101.999505146,-572.348448694,175.967718148,0.173610796,1,2.04649410248,2.4508067131
205,102.499499646,-571.855970404,176.054087186,0.170388926,1,2.04293699265,2.45396490097
206,102.999494246,-571.363216252,176.138869103,0.167177798,1,2.03950815201,2.45699968338
207,103.499489046,-570.870192242,176.222068315,0.164048296,1,2.03623142242,2.45988931656
208,103.999483946,-570.376910145,176.303724224,0.160959206,1,2.03309364319,2.46264591217
209,104.499479046,-569.883378056,176.383855969,0.157868046,1,2.03010253906,2.46526117325
210,104.999474146,-569.389600513,176.462461765,0.154853913,1,2.02728776932,2.46770677567
211,105.499469446,-568.895588127,176.53957892,0.1518908,1,2.02463884354,2.46999282837
212,105.999464846,-568.401349314,176.615231938,0.148955554,1,2.02215805054,2.47211666107
213,106.499460346,-567.906890397,176.689433946,0.146063909,1,2.0198595047,2.47406454086
214,106.999456046,-567.412218828,176.762205868,0.143213579,1,2.01774959564,2.47583017349
215,107.499451746,-566.917341845,176.833567519,0.140396647,1,2.01583528519,2.47740631104
216,107.999447646,-566.422265652,176.903534876,0.137628735,1,2.01412792206,2.4787820816
217,108.499443646,-565.926997546,176.972131659,0.134889141,1,2.01263074875,2.47995405197
218,108.999439846,-565.431543229,177.039371372,0.132185966,1,2.01135730743,2.4809088707
219,109.499436146,-564.935908838,177.105271559,0.129535072,1,2.01031732559,2.48163690567
220,109.999432446,-564.440101466,177.169857644,0.126912645,1,2.009512043,2.48213691711
221,110.499428846,-563.944126314,177.233143305,0.124336836,1,2.00895490646,2.48239555359
222,110.999425446,-563.44798963,177.29515124,0.121792662,1,2.00865020752,2.48240871429
223,111.499422146,-562.951696694,177.35589673,0.119283953,1,2.00860958099,2.48216485977
224,111.999418946,-562.455252852,177.415396985,0.116816857,1,2.00884256363,2.48165435791
225,112.499415746,-561.958663684,177.473672291,0.114380635,1,2.00935583115,2.48087100983
226,112.999412646,-561.461933939,177.530737633,0.111978029,1,2.01016120911,2.47980308533
227,113.499409646,-560.965068366,177.586609382,0.10960995,1,2.01126689911,2.47846231461
228,113.999406846,-560.468071792,177.641304369,0.10727384,1,2.0126458168,2.47689781189
229,114.499403946,-559.97094875,177.694838174,0.104974091,1,2.01424627304,2.47516136169
230,114.999401246,-559.473703851,177.747228587,0.10270741,1,2.01601371765,2.47330617905
231,115.499398546,-558.976341394,177.798491779,0.100447422,1,2.01789588928,2.47138442993
232,115.999395946,-558.478864267,177.848630817,0.098233058,1,2.01985301971,2.46943359375
233,116.499393446,-557.981277264,177.897668144,0.096054888,1,2.02182674408,2.46751127243
234,116.999391046,-557.483584569,177.945621532,0.093884832,1,2.02376365662,2.46567020416
235,117.499388546,-556.985788957,177.992494789,0.091751535,1,2.02562408447,2.46394824982
236,117.999386246,-556.4878944,178.038306003,0.089651543,1,2.02735424042,2.46239776611
237,118.499383946,-555.989904694,178.083071546,0.08757749,1,2.02890253067,2.46106929779
238,118.999381746,-555.491823137,178.126804143,0.085514361,1,2.03022098541,2.46000938416
239,119.499379546,-554.993652362,178.169509045,0.083488159,1,2.03126916885,2.45925683975
240,119.999377346,-554.495396079,178.211204466,0.081483303,1,2.03199367523,2.45886335373
241,120.499375246,-553.997057129,178.251900878,0.079492556,1,2.03234920502,2.4588727951
242,120.999373246,-553.49863811,178.291605147,0.077524388,1,2.03229398727,2.45932512283
243,121.499371246,-553.000141841,178.330328372,0.075580711,1,2.0317820549,2.4602643013
244,121.999369246,-552.501571227,178.368082611,0.073660401,1,2.03076658249,2.4617354393
245,122.499367346,-552.002929015,178.404879371,0.071758123,1,2.0292014122,2.46378259659
246,122.999365446,-551.50421763,178.440727515,0.069873416,1,2.02704296112,2.46644735336
247,123.499363646,-551.005439551,178.475635672,0.068011384,1,2.02424793243,2.46977081299
248,123.999361846,-550.506597278,178.509615033,0.066173523,1,2.02077083588,2.47379646301
249,124.499360046,-550.007693364,178.542677536,0.064340757,1,2.01656475067,2.47856826782
250,124.999358346,-549.508729692,178.57482561,0.06252842,1,2.01159286499,2.48412103653
251,125.499356646,-549.009708515,178.606069346,0.060748286,1,2.00581111908,2.49049711227
252,125.999354946,-548.510632478,178.63642471,0.058973549,1,1.99916820526,2.49774370193
253,126.499353346,-548.011503308,178.6658943,0.057214998,1,1.99162750244,2.50589542389
254,126.999351746,-547.512323049,178.694486104,0.055480996,1,1.98314685822,2.51499223709
255,127.499350246,-547.013093972,178.722212284,0.053760201,1,1.97367925644,2.52507753372
256,127.999348646,-546.513817882,178.749079356,0.052063826,1,1.96318426132,2.53618984222
257,128.499347146,-546.014496873,178.775099432,0.050376253,1,10,2.5483716011
258,128.999345746,-545.515132634,178.800276833,0.048710697,1,10,2.56165904999
259,129.499344246,-545.015727132,178.824622482,0.047070317,1,10,2.57609472275
260,129.999342846,-544.516282354,178.848148883,0.045440366,1,10,2.59172086716
261,130.499341446,-544.016799859,178.870861185,0.043817138,1,1.89376220703,2.60857276917
262,130.999340146,-543.517281111,178.892762685,0.042232866,1,10,2.62668743134
263,131.499338846,-543.017728255,178.913872786,0.040662051,1,10,2.64611244202
264,131.999337546,-542.518142823,178.934198158,0.039100916,1,10,2.66623601913
265,132.499336246,-542.018526257,178.953743585,0.037570762,1,10,2.6856388092
266,132.999335046,-541.518880323,178.972524502,0.03605352,1,10,2.70428180695
267,133.499333846,-541.019206454,178.990547313,0.03455691,1,10,2.72217245102
268,133.999332746,-540.519506119,179.007822289,0.033083747,1,10,2.73932123184
269,134.499331546,-540.019780839,179.024361109,0.031627295,1,10,2.75573921204
270,134.999330446,-539.520032001,179.040172084,0.030198296,1,10,2.77143564224
271,135.499329446,-539.020261019,179.055268906,0.0287866,1,10,2.7864233017
272,135.999328346,-538.52046921,179.069660188,0.027395111,1,10,2.80071105957
273,136.499327446,-538.020657814,179.083356004,0.026029212,1,10,2.81430931091
274,136.999326446,-537.520828134,179.096369115,0.024687401,1,10,2.82723054886
275,137.499325546,-537.020981442,179.108711539,0.023366047,1,10,2.83948659897
276,137.999324646,-536.521118815,179.120393478,0.022071329,1,10,2.85108785629
277,138.499323746,-536.021241466,179.131428228,0.020798782,1,10,2.86204719543
278,138.999322946,-535.521350441,179.141826851,0.019550852,1,10,2.87237577438
279,139.499322146,-535.021446787,179.151601639,0.018331582,1,10,2.88208580017
280,139.999321346,-534.521531578,179.160766902,0.017134898,1,10,2.89119129181
281,140.499320646,-534.021605703,179.16933392,0.015964696,1,10,2.89970340729
282,140.999319946,-533.521670126,179.177315917,0.014820864,1,10,2.90763521194
283,141.499319246,-533.021725711,179.184726068,0.013705296,1,10,2.91499977112
284,141.999318646,-532.5217733,179.191578493,0.012615389,1,10,2.92181091309
285,142.499317946,-532.021813706,179.197886012,0.011552732,1,10,2.92808132172
286,142.999317446,-531.521847641,179.203662244,0.010519313,1,10,2.93382453918
287,143.499316846,-531.021875855,179.208921797,0.009513215,1,10,2.93905477524
288,143.999316346,-530.521898998,179.213678328,0.008534949,1,10,2.94378547668
289,144.499315846,-530.021917691,179.217945747,0.007588963,1,10,2.94803056717
290,144.999315446,-529.521932555,179.221740188,0.006664616,1,10,2.95180568695
291,145.499314946,-529.021944086,179.225072469,0.005774196,1,10,2.95512170792
292,145.999314546,-528.521952829,179.227959548,0.004911224,1,10,2.95799512863
293,146.499314146,-528.021959238,179.230415149,0.004077933,1,10,2.96043968201
294,146.999313846,-527.521963744,179.232454108,0.003273576,1,10,2.96246995926
295,147.499313546,-527.021966754,179.234090892,0.002498735,1,10,2.96410007477
296,147.999313246,-526.521968617,179.235340257,0.001752825,1,10,2.96534481049
297,148.499312946,-526.021969669,179.236216669,0.001035254,1,10,2.96621818542
298,148.999312646,-525.521970198,179.236734295,0.000346355,1,10,2.96673440933
299,149.499312446,-525.021970464,179.236907473,-0.000312511,1,10,2.96690759659
300,149.999312246,-524.521970711,179.236751218,-0.000944837,1,10,2.96675252914
301,150.499312046,-524.021971132,179.236278799,-0.001547705,1,10,2.96628227234
302,150.999311846,-523.521971915,179.235504948,-0.002123526,1,10,2.96551160812
303,151.499311646,-523.02197321,179.234443185,-0.002671884,1,10,2.9644536972
304,151.999311546,-522.521975143,179.233107245,-0.003191788,1,10,2.96312227249
305,152.499311346,-522.021977827,179.231511354,-0.003685812,1,10,2.96153144836
306,152.999311246,-521.521981343,179.229668453,-0.004152303,1,10,2.95969390869
307,153.499311146,-521.021985763,179.227592308,-0.004592959,1,10,2.95762348175
308,153.999311046,-520.521991133,179.225295837,-0.005008325,1,10,2.95533285141
309,154.499310946,-520.021997488,179.222791685,-0.005397013,1,10,2.95283460617
310,154.999310846,-519.522004846,179.220093192,-0.005762843,1,10,2.95014209747
311,155.499310846,-519.022013213,179.217211787,-0.006102565,1,10,2.94726657867
312,155.999310746,-518.522022581,179.214160524,-0.006419039,1,10,2.94422111511
313,156.499310746,-518.022032931,179.210951026,-0.006712703,1,10,2.94101724625
314,156.999310646,-517.522044237,179.2075947,-0.006982126,1,10,2.93766622543
315,157.499310646,-517.02205646,179.204103666,-0.007230389,1,10,2.93418035507
316,157.999310646,-516.522069559,179.200488503,-0.007455589,1,10,2.93056993484
317,158.499310546,-516.02208348,179.196760743,-0.007659596,1,10,2.92684659958
318,158.999310546,-515.522098167,179.192930983,-0.007843017,1,10,2.92302083969
319,159.499310546,-515.022113561,179.189009515,-0.008004876,1,10,2.91910295486
320,159.999310546,-514.522129593,179.18500712,-0.008147212,1,10,2.91510381699
321,160.499310546,-514.022146196,179.180933559,-0.008269015,1,10,2.91103305817
322,160.999310546,-513.522163297,179.176799099,-0.00837167,1,10,2.90690088272
323,161.499310546,-513.022180823,179.172613313,-0.008455535,1,10,2.90271701813
324,161.999310546,-512.5221987,179.168385596,-0.008520148,1,10,2.89849071503
325,162.499310546,-512.022216849,179.164125574,-0.008566288,1,10,2.8942317009
326,162.999310546,-511.522235195,179.159842482,-0.008593882,1,10,2.88994913101
327,163.499310546,-511.022253659,179.155545594,-0.008603694,1,10,2.88565235138
328,163.999310546,-510.522272165,179.151243799,-0.008595781,1,10,2.88135023117
329,164.499310546,-510.022290637,179.146945962,-0.008570414,1,10,2.87705154419
330,164.999310546,-509.522309001,179.142660807,-0.008527238,1,10,2.87276515961
