s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
0.000000000,0.106340215,0.000809652,0.008069354,0.055084263,0.000000000,0.400000000,0.400000000,0.100000000,0.000000000
0.199757315,0.305794547,0.011807573,-0.002872492,0.067737955,0.063406342,0.400000000,0.400000000,0.412075056,0.400000000
0.399127501,0.504707510,0.025302176,-0.001817956,0.106938332,0.196673425,0.400000000,0.400000000,0.500000000,0.201118707
0.598365995,0.702807863,0.046567823,0.001725502,0.141252805,0.172191690,0.400000000,0.400000000,0.500000000,0.000000000
0.797669252,0.900126139,0.074626443,0.001002337,0.181350729,0.201181423,0.400000000,0.400000000,0.500000000,0.000000000
0.996963815,1.096152465,0.110570875,0.007609169,0.203614464,0.111582986,0.400000000,0.400000000,0.500000000,0.000000000
1.196713517,1.291775756,0.150962350,0.008530362,0.231908549,0.141640903,0.400000000,0.400000000,0.500000000,0.000000000
1.396469052,1.486183739,0.196873243,0.010007741,0.233393749,0.007432657,0.400000000,0.400000000,0.500000000,0.000000000
1.596355043,1.680650239,0.243102992,0.013048985,0.251246523,0.089335413,0.400000000,0.400000000,0.500000000,0.000000000
1.796143421,1.874165916,0.292772688,0.012293955,0.265315404,0.070425266,0.400000000,0.400000000,0.500000000,0.000000000
1.995892455,2.066925701,0.345149611,0.002701636,0.288850149,0.117849201,0.400000000,0.400000000,0.500000000,0.000000000
2.195538619,2.258300932,0.402018860,-0.010998525,0.310619126,0.109008394,0.400000000,0.400000000,0.500000000,0.000000000
2.395284576,2.448487950,0.463070851,-0.017315798,0.337533407,0.134716603,0.400000000,0.400000000,0.500000000,0.000000000
2.595095435,2.637024357,0.529240352,-0.015925134,0.347943795,0.052088138,0.400000000,0.400000000,0.500000000,0.000000000
2.795004807,2.824954319,0.597402560,-0.024527505,0.364496834,0.082788884,0.400000000,0.400000000,0.500000000,0.000000000
2.994976405,3.011788431,0.668688281,-0.024485469,0.380618969,0.080644567,0.400000000,0.400000000,0.500000000,0.000000000
3.194832370,3.197341678,0.742933815,-0.027734076,0.387361713,0.033749081,0.400000000,0.400000000,0.500000000,0.000000000
3.394556576,3.382268096,0.818379018,-0.030472142,0.395227345,0.039358283,0.400000000,0.400000000,0.500000000,0.000000000
3.594525214,3.566820962,0.895370547,-0.039814289,0.409614035,0.071947536,0.400000000,0.400000000,0.500000000,0.000000000
3.794474812,3.750229650,0.975001538,-0.009224046,0.414156525,0.022719005,0.400000000,0.400000000,0.500000000,0.000000000
3.994409468,3.933261046,1.055458825,-0.019724024,0.417078313,0.014614949,0.400000000,0.400000000,0.500000000,0.000000000
4.194310215,4.116025579,1.136436810,-0.024831205,0.413057647,-0.020108908,0.400000000,0.400000000,0.500000000,0.000000000
4.394298241,4.299194158,1.216714341,-0.021227692,0.415369193,0.011563214,0.400000000,0.400000000,0.500000000,0.000000000
4.594120364,4.482024887,1.297348115,-0.008914436,0.413396120,-0.009873474,0.400000000,0.400000000,0.500000000,0.000000000
4.793969603,4.665039188,1.377631886,-0.011012999,0.424068331,0.053388159,0.400000000,0.400000000,0.500000000,0.000000000
4.993915380,4.847274265,1.459903938,-0.018025803,0.432994891,0.044668826,0.400000000,0.400000000,0.500000000,0.000000000
5.193645672,5.028572087,1.543709008,-0.019044881,0.459582623,0.133113478,0.400000000,0.400000000,0.500000000,0.000000000
5.393378299,5.207579999,1.632305223,-0.010049656,0.477913391,0.091755537,0.400000000,0.400000000,0.500000000,0.000000000
5.593196725,5.385010078,1.724207184,-0.009545694,0.508108479,0.151082943,0.400000000,0.400000000,0.500000000,0.000000000
5.793078503,5.559640061,1.821454778,-0.017115413,0.533872542,0.128905169,0.400000000,0.400000000,0.500000000,0.000000000
5.992922351,5.731674219,1.923149477,-0.021673636,0.561323888,0.137453027,0.400000000,0.400000000,0.500000000,0.000000000
6.192494726,5.900622441,2.029383330,-0.025518091,0.585287334,0.120011280,0.400000000,0.400000000,0.500000000,0.000000000
6.392266026,6.067142484,2.139744769,-0.029714294,0.621741853,0.182433500,0.400000000,0.400000000,0.500000000,0.000000000
6.592119802,6.229596652,2.256149988,-0.032295655,0.646266254,0.122759206,0.400000000,0.400000000,0.500000000,0.000000000
6.791808946,6.389016056,2.376404751,-0.022457752,0.669306140,0.115346532,0.400000000,0.400000000,0.500000000,0.000000000
6.991600842,6.545703321,2.500364030,-0.021660846,0.684818682,0.077640069,0.400000000,0.400000000,0.500000000,0.000000000
7.191406412,6.700459478,2.626747563,-0.023666910,0.698104109,0.066482062,0.400000000,0.400000000,0.500000000,0.000000000
7.391267412,6.853565431,2.755211514,-0.020487650,0.701857652,0.018775626,0.400000000,0.400000000,0.500000000,0.000000000
7.591237676,7.006271551,2.884319792,-0.025768593,0.705751186,0.019471071,0.400000000,0.400000000,0.500000000,0.000000000
7.791197231,7.158465675,3.014014711,-0.026346131,0.701388076,-0.021819174,0.400000000,0.400000000,0.500000000,0.000000000
7.991170929,7.311235028,3.143053484,-0.020110807,0.704974747,0.017937129,0.400000000,0.400000000,0.500000000,0.000000000
8.191112901,7.463516415,3.272618800,-0.018506693,0.709330199,0.021782799,0.400000000,0.400000000,0.500000000,0.000000000
8.391068949,7.615242725,3.402855307,-0.008922173,0.712712540,0.016919167,0.400000000,0.400000000,0.500000000,0.000000000
8.590936211,7.766460490,3.533546203,-0.013979122,0.724949673,0.061214396,0.400000000,0.400000000,0.500000000,0.000000000
8.790878716,7.916124012,3.666127633,-0.014634727,0.737718327,0.063882209,0.400000000,0.400000000,0.500000000,0.000000000
8.990689686,8.063985156,3.800520734,-0.017035861,0.754765436,0.085293995,0.400000000,0.400000000,0.500000000,0.000000000
9.190599762,8.209606106,3.937482690,-0.023549222,0.764083423,0.046612944,0.400000000,0.400000000,0.500000000,0.000000000
9.390490813,8.353930807,4.075782412,-0.028446811,0.786418206,0.111715566,0.400000000,0.400000000,0.500000000,0.000000000
9.590442306,8.495173569,4.217313616,-0.026928747,0.803162629,0.083765941,0.400000000,0.400000000,0.500000000,0.000000000
9.790276869,8.633945584,4.361105760,-0.021219280,0.821905631,0.093798451,0.400000000,0.400000000,0.500000000,0.000000000
9.990080629,8.769977313,4.507450937,-0.022358104,0.835327527,0.067160832,0.400000000,0.400000000,0.500000000,0.000000000
10.189968031,8.904088737,4.655670704,-0.032761930,0.845679488,0.051776293,0.400000000,0.400000000,0.500000000,0.000000000
