index,s,x,y,yaw,center_on_road,left_road_extent,right_road_extent
106,52.992115898,882.586093747,-1651.20776717,2.543636545,1,5.25106267929,1.74893770218
107,53.492113701,882.172851584,-1650.92629121,2.541314283,1,5.25069580078,1.74930801392
108,53.99211143,881.760264256,-1650.64385639,2.539245597,1,5.25103149414,1.74898042679
109,54.492108791,881.348262384,-1650.36056887,2.53683273,1,5.25142040253,1.74859418869
110,54.992104659,880.936946472,-1650.07628892,2.533833118,1,5.25127468109,1.74873609543
111,55.492099072,880.526486335,-1649.7907773,2.531446583,1,5.25173158646,1.74827575684
112,55.992095081,880.116707441,-1649.50428599,2.529329752,1,5.25142221451,1.74857854843
113,56.49209202,879.707535157,-1649.21692737,2.527031752,1,5.25026140213,1.74974594116
114,56.992089975,879.299023473,-1648.92862863,2.525161543,1,5.25081110001,1.7491941452
115,57.492088077,878.891051562,-1648.63956632,2.523333096,1,5.25119628906,1.74880504608
116,57.992084703,878.48361007,-1648.34975939,2.520872376,1,5.25115585327,1.74885473251
117,58.492081117,878.076883118,-1648.05895086,2.518382663,1,5.25146627426,1.74854593277
118,58.992077632,877.670881372,-1647.76713054,2.515797346,1,5.25123586655,1.74876565933
119,59.492073665,877.265635823,-1647.47426184,2.512765305,1,5.25123291016,1.74877262115
120,59.992068932,876.861280743,-1647.18016621,2.509774401,1,5.25157413483,1.74845247269
121,60.492063033,876.457808023,-1646.88486321,2.506604029,1,5.25186252594,1.74815568924
122,60.992056669,876.055273925,-1646.58828281,2.503547124,1,5.25172691345,1.74827356339
123,61.492051426,875.653647424,-1646.29047261,2.500740944,1,5.25140457153,1.74859600067
124,61.9920479,875.252856835,-1645.99153553,2.498397872,1,5.2510052681,1.74899625778
125,62.492045629,874.852766773,-1645.69165944,2.496290709,1,5.25090398788,1.74910297394
126,62.992043732,874.453309187,-1645.39094073,2.494287074,1,5.2509221077,1.74907779694
127,63.492041434,874.054455254,-1645.0894225,2.49203981,1,5.25111083984,1.74889764786
128,63.992038394,873.656280508,-1644.78700916,2.489424522,1,5.2512711525,1.7487490654
129,64.492034055,873.258899055,-1644.48355629,2.486432876,1,5.25151853561,1.74849653244
130,64.99202852,872.86242815,-1644.17891669,2.483027754,1,5.25178127289,1.74823255539
131,65.49202155,872.466998011,-1643.87292971,2.48045135,1,5.25189208984,1.7481098175
132,65.992016413,872.072356083,-1643.56592382,2.478109537,1,5.25151367187,1.74848661423
133,66.492013414,871.678432503,-1643.25799329,2.475771815,1,5.25016670227,1.74984674454
134,66.992011066,871.285229343,-1642.94914231,2.47383238,1,5.25075683594,1.74924411774
135,67.492008752,870.892625891,-1642.6395293,2.47213806,1,5.25148029327,1.74852962494
136,67.992004728,870.500548927,-1642.3292526,2.470007286,1,5.25114612579,1.74885444641
137,68.492001581,870.109133295,-1642.01814063,2.467644539,1,5.251126194,1.7488820076
138,68.991999103,869.718453312,-1641.7061043,2.465318597,1,5.25077514648,1.74922714233
139,69.491995711,869.328500876,-1641.39316069,2.46236493,1,5.25133361816,1.74868469238
140,69.991990308,868.939476035,-1641.07906791,2.45979538,1,5.25181884766,1.74820652008
141,70.491984234,868.551260077,-1640.76397698,2.456765773,1,5.25186004639,1.74814014435
142,70.99197903,868.163999825,-1640.44771081,2.453680177,1,5.25109081268,1.74891853333
143,71.491974535,867.777716738,-1640.13025076,2.450778242,1,5.25130605698,1.74871740341
144,71.991970735,867.392355989,-1639.81167064,2.448163684,1,5.25150442123,1.74849853516
145,72.491965879,867.007830314,-1639.49208474,2.445190697,1,5.25142221451,1.74858226776
146,72.991960949,866.624256519,-1639.1713571,2.442251163,1,5.25154504776,1.74847011566
147,73.491956324,866.241626936,-1638.84950314,2.4394526,1,5.25148124695,1.74852581024
148,73.991951911,865.859899417,-1638.52657948,2.43713138,1,5.25134267807,1.74865865707
149,74.491948983,865.478921371,-1638.20276966,2.435563702,1,5.25103645325,1.74896888733
150,74.9919476,865.098450247,-1637.87836198,2.43433057,1,5.25025463104,1.74974555969
151,75.491947004,864.718378851,-1637.55348487,2.4332925,1,5.24999504089,1.75001134872
152,75.991946465,864.338644861,-1637.22821335,2.43240338,1,5.25049581528,1.74950695038
153,76.491945468,863.959200575,-1636.90260464,2.431191311,1,5.25081510544,1.7491894722
154,76.99194392,863.580151645,-1636.57653661,2.429881931,1,5.2508972168,1.74910545349
155,77.491942678,863.201529756,-1636.24997234,2.428617914,1,5.2507434845,1.74925699234
156,77.991941839,862.823320647,-1635.92292948,2.427616781,1,5.25029611588,1.7497045517
157,78.491941409,862.445438832,-1635.59550788,2.426743266,1,5.2503531456,1.7496468544
158,78.991940993,862.067843157,-1635.26775631,2.425923587,1,5.25033979416,1.74966878891
159,79.491940256,861.690516503,-1634.93969555,2.424503148,1,5.25054922104,1.7494597435
160,79.991938796,861.313656765,-1634.61109964,2.422788886,1,5.2508887291,1.74911565781
161,80.491936059,860.937361841,-1634.281859,2.420736845,1,5.25132493973,1.74868335724
162,80.991932751,860.561743753,-1633.95184727,2.418554905,1,5.25127639771,1.74874181747
163,81.491929631,860.186846482,-1633.62101663,2.416657202,1,5.25104970932,1.74895067215
164,81.991927806,859.812576736,-1633.28947427,2.415251522,1,5.25075616837,1.74924402237
165,82.491926828,859.438772769,-1632.95740558,2.414392387,1,5.25027036667,1.74973058701
166,82.991926589,859.065253679,-1632.62501537,2.413968453,1,5.25014801025,1.74985237122
167,83.491926552,858.691875384,-1632.29246671,2.413935808,1,5.24997158051,1.75002832413
168,83.991926495,858.318507959,-1631.95990588,2.413917713,1,5.24992637634,1.75007362366
169,84.491926381,857.945146595,-1631.62733832,2.414321417,1,5.24993886948,1.75006036758
170,84.991926167,857.571651077,-1631.29492159,2.414792412,1,5.24984416962,1.75016822815
171,85.491925781,857.197999162,-1630.96268092,2.414931152,1,5.24948015213,1.75052061081
172,85.991925326,856.824301209,-1630.63049215,2.415383458,1,5.24982910156,1.75017414093
173,86.49192488,856.450453034,-1630.29847242,2.415943523,1,5.25026531219,1.74974060059
174,86.991924543,856.076418885,-1629.96666206,2.416213616,1,5.24958925247,1.75041093826
175,87.491924151,855.702295171,-1629.63495276,2.416501192,1,5.24966840744,1.75033149719
176,87.991923679,855.32807614,-1629.30335113,2.417164779,1,5.24985961914,1.75014390945
177,88.491923381,854.953637015,-1628.97199778,2.417584275,1,5.24975786209,1.75024213791
178,88.991923055,854.579058944,-1628.64080155,2.41779612,1,5.24978017807,1.75022726059
179,89.491922758,854.204410695,-1628.30968466,2.418117412,1,5.24984760284,1.75015277863
180,89.99192252,853.829656038,-1627.97868812,2.41863405,1,5.2500535965,1.749949646
181,90.491922189,853.454730494,-1627.6478853,2.419307573,1,5.24969568253,1.75030574799
182,90.991921739,853.079582321,-1627.31733516,2.420105729,1,5.24934453964,1.75065822601
183,91.491920972,852.704170676,-1626.98708475,2.421232716,1,5.24939212799,1.75060853958
184,91.991920133,852.328387135,-1626.65725769,2.42285026,1,5.2494430542,1.75056381226
185,92.491918768,851.952070972,-1626.32803925,2.424799506,1,5.24925689697,1.75075521469
186,92.99191597,851.575114877,-1625.99955591,2.427448898,1,5.2486541748,1.75136480331
187,93.491910682,851.197291706,-1625.67207406,2.430629163,1,5.24825649261,1.7517827034
188,93.991903123,850.81843069,-1625.34579692,2.434462396,1,5.24792909622,1.75207805634
189,94.491894271,850.438322747,-1625.02097528,2.43845747,1,5.24798002243,1.75203647614
190,94.991885051,850.056920434,-1624.69767502,2.442413105,1,5.24792490005,1.75209760666
191,95.491877099,849.674241281,-1624.37588516,2.44583835,1,5.24809827805,1.75190229416
192,95.991870907,849.290460814,-1624.05540683,2.448641213,1,5.24848852158,1.75151252747
193,96.491867438,848.905781505,-1623.7360037,2.45081971,1,5.24902868271,1.7509721756
194,96.991865822,848.520405862,-1623.41743817,2.452450228,1,5.2494720459,1.75052852631
195,97.491864964,848.134510719,-1623.09950094,2.454102156,1,5.24945306778,1.75055131912
196,97.991863636,847.748091258,-1622.78220191,2.456101584,1,5.2492149353,1.75080451965
197,98.491860618,847.36103946,-1622.46567721,2.458408345,1,5.24857530594,1.75143938065
198,98.991856551,846.97325936,-1622.15004684,2.460811083,1,5.24835863113,1.75164480209
199,99.491852455,846.584722025,-1621.83534914,2.463606543,1,5.24879016876,1.75121002197
200,99.991848764,846.19530617,-1621.52173856,2.466318424,1,5.24893789291,1.75106306076
201,100.491845368,845.805041042,-1621.20918499,2.468738742,1,5.24864120483,1.75138816833
202,100.991841683,845.414020805,-1620.89757708,2.471233919,1,5.24861593246,1.75138397217
203,101.491837627,845.02222456,-1620.58694603,2.474290029,1,5.24879999161,1.75122756958
204,101.991832705,844.629481504,-1620.27751434,2.476880748,1,5.24855422974,1.75145864487
205,102.491828328,844.235937687,-1619.96910084,2.479653183,1,5.24831323624,1.7516866684
206,102.991823618,843.841540591,-1619.6617798,2.482386987,1,5.24895391464,1.75105581284
207,103.491819496,843.446304348,-1619.35553776,2.484830461,1,5.24858388901,1.75141334534
208,103.991816862,843.050319814,-1619.05026147,2.48726036,1,5.24892368317,1.75108394623
209,104.491813043,842.653595598,-1618.745949,2.490033021,1,5.24902353287,1.75099935532
210,104.99180931,842.256029085,-1618.44273763,2.49297731,1,5.2483297348,1.75168762207
211,105.491803656,841.857573086,-1618.14069928,2.496484922,1,5.24834918976,1.75165777206
212,105.991795181,841.45806236,-1617.84006212,2.500872468,1,5.24793701172,1.75210533142
213,106.491784523,841.057238176,-1617.54118202,2.505821233,1,5.24758148193,1.75246696472
214,106.991768582,840.654944068,-1617.24429229,2.511657268,1,5.24716472626,1.752891922
215,107.491748307,840.250927665,-1616.94975796,2.517898494,1,5.24658794403,1.75347547531
216,107.991724685,839.845083603,-1616.65775286,2.524408424,1,5.24657936096,1.75344314575
217,108.491700627,839.437347577,-1616.3683962,2.531005038,1,5.24675388336,1.75328683853
218,108.991678935,839.027709725,-1616.08173414,2.537504014,1,5.24689874649,1.75313138962
219,109.491657998,838.616216905,-1615.79773991,2.543103614,1,5.24690179825,1.75311765671
220,109.991641489,838.203136632,-1615.51605182,2.547879244,1,5.24716415405,1.75283651352
221,110.491630512,837.788711252,-1615.23633656,2.551932392,1,5.24834270477,1.75165729523
222,110.991624184,837.373151687,-1614.95830074,2.55625649,1,5.24877662659,1.75124921799
223,111.491617231,836.956394278,-1614.68206477,2.560575523,1,5.24828624725,1.75177412033
224,111.991604304,836.53845268,-1614.40763464,2.565527144,1,5.24695825577,1.75311098099
225,112.491586053,836.119161803,-1614.13528026,2.570977909,1,5.24671487808,1.75330667496
226,112.991566025,835.698394118,-1613.86521633,2.576849623,1,5.24715471268,1.7528588295
227,113.491550168,835.276044434,-1613.59762543,2.582769608,1,5.24749879837,1.75253410339
228,113.991533883,834.852118389,-1613.33253974,2.588573291,1,5.2473487854,1.75268478394
229,114.491515608,834.426662712,-1613.06991988,2.594237877,1,5.24672412872,1.75332746506
230,114.991496577,833.999726882,-1612.80971464,2.599861192,1,5.24692983627,1.75307416916
231,115.491478919,833.571333416,-1612.55191359,2.605641621,1,5.2474732399,1.75255537033
232,115.99146438,833.141454234,-1612.29659154,2.610874695,1,5.24756088257,1.75247106552
233,116.491451003,832.710243824,-1612.04352197,2.615699962,1,5.24739780426,1.75261907578
234,116.991438354,832.277816679,-1611.79253569,2.620284434,1,5.24757804871,1.7524312973
235,117.491427346,831.84424202,-1611.54353367,2.624685945,1,5.24790916443,1.75209970474
236,117.991418382,831.409573803,-1611.29644142,2.628970789,1,5.24809083939,1.75192165375
237,118.491409333,830.973850902,-1611.05121397,2.63313475,1,5.2480052948,1.75202541351
238,118.991399818,830.537111069,-1610.80780319,2.636947568,1,5.24775085449,1.75226707458
239,119.491391258,830.099445498,-1610.56605893,2.640678237,1,5.24799766541,1.75200242996
240,119.991384041,829.660879928,-1610.32594849,2.644184864,1,5.24852905273,1.75147743225
241,120.491378621,829.221473499,-1610.08737655,2.647172945,1,5.24851579666,1.75148963928
242,120.991374456,828.781355056,-1609.85011806,2.649517442,1,5.24862060547,1.75138616562
243,121.491371167,828.340680799,-1609.61389167,2.652032156,1,5.24891347885,1.7510884285
244,121.991367625,827.899414118,-1609.3787743,2.65435641,1,5.24914360046,1.75087413788
245,122.491364084,827.457602155,-1609.14468319,2.65587431,1,5.24873542786,1.7513092041
246,122.991361586,827.015434453,-1608.91126249,2.656861319,1,5.24914703369,1.75088911057
247,123.491359875,826.573035881,-1608.67827796,2.656621685,1,5.25021619797,1.74980583191
248,123.991357228,826.130693982,-1608.44518785,2.655031584,1,5.25075330734,1.74926462173
249,124.491352857,825.688724801,-1608.21139548,2.653673315,1,5.25193462372,1.74808921814
250,124.991349237,825.247072918,-1607.97700266,2.65219891,1,5.25125989914,1.74878025055
251,125.491346286,824.805766514,-1607.74195861,2.65080845,1,5.24950437546,1.75049762726
252,125.991344939,824.364785942,-1607.5063004,2.649573668,1,5.25024557114,1.7498000145
253,126.491343136,823.924097095,-1607.27009808,2.648015754,1,5.25063686371,1.74937524796
254,126.991338211,823.483779514,-1607.03321097,2.645272072,1,5.25184659958,1.74820585251
255,127.491331641,823.044114978,-1606.79511745,2.642227938,1,5.25223426819,1.74776668549
256,127.991323689,822.605178482,-1606.55568729,2.638652928,1,5.25154943466,1.74845170975
257,128.491317435,822.167099265,-1606.31468865,2.635684777,1,5.2515080452,1.74851064682
258,128.991313681,821.72973511,-1606.07238957,2.632857825,1,5.25127315521,1.74874534607
259,129.491309366,821.29305816,-1605.82885533,2.630525354,1,5.25111236572,1.74888877869
260,129.991306287,820.856949357,-1605.58430261,2.628774456,1,5.2514339447,1.7485660553
261,130.491304228,820.421268518,-1605.33898619,2.62742057,1,5.25047950745,1.74952402115
262,130.991303126,819.985919377,-1605.09307966,2.626409511,1,5.25019454956,1.74980583191
263,131.491302983,819.55081825,-1604.84673261,2.625486507,1,5.25017852783,1.74982147217
264,131.991301813,819.115945581,-1604.59998458,2.623026584,1,5.25036840439,1.7496761322
265,132.49129593,818.681685301,-1604.35216988,2.618993837,1,5.2520318985,1.74811906815
266,132.991280246,818.248436417,-1604.10261083,2.61373516,1,5.25358133316,1.74648180008
267,133.491254691,817.816514394,-1603.85078189,2.607457426,1,5.25398273468,1.74604034424
268,133.991228776,817.386182097,-1603.59624663,2.600853463,1,5.25335130692,1.74665184021
269,134.491208157,816.957535573,-1603.33887231,2.594852973,1,5.25267686844,1.74733009338
270,134.991192929,816.530436523,-1603.07892775,2.588667868,1,5.25269861221,1.74736509323
271,135.491174536,816.104956111,-1602.81634819,2.582451991,1,5.25292453766,1.74713172913
272,135.991150792,815.681120606,-1602.55113182,2.57612533,1,5.25403985977,1.74604101181
273,136.491126038,815.258972359,-1602.28323986,2.569956001,1,5.25354251862,1.74648218155
274,136.991103455,814.838483023,-1602.01274747,2.563572305,1,5.25274038315,1.74726390839
275,137.491086872,814.419723959,-1601.73957305,2.558211967,1,5.25255498886,1.74747266769
276,137.991073313,814.002432687,-1601.46415621,2.552728154,1,5.25257873535,1.74743013382
277,138.491057975,813.586659496,-1601.18645616,2.546891267,1,5.25257282257,1.74747190475
278,138.991039011,813.172517285,-1600.90633607,2.540798688,1,5.25335741043,1.74669160843
279,139.491017764,812.760091287,-1600.62369929,2.534741635,1,5.25343503952,1.74657974243
280,139.990995484,812.349385639,-1600.33857021,2.528460143,1,5.25307397842,1.74695158005
281,140.490976851,811.940476136,-1600.05086483,2.522941829,1,5.2527961731,1.74722757339
282,140.990962423,811.533157072,-1599.76090491,2.517682911,1,5.25250778198,1.74750270844
283,141.490949251,811.127367491,-1599.46880623,2.512927313,1,5.25221910477,1.74779682159
284,141.99093785,810.722970164,-1599.17478003,2.508627155,1,5.25245218277,1.74756641388
285,142.490928344,810.319839403,-1598.87901647,2.504483733,1,5.25198230743,1.74801883698
286,142.990919044,809.917937407,-1598.58158499,2.500289116,1,5.25181541443,1.74822311401
287,143.490910818,809.517285694,-1598.28246967,2.496112673,1,5.25209951401,1.74793844223
288,143.990900835,809.117888113,-1597.98168471,2.491739132,1,5.25220193863,1.74781589508
289,144.490889075,808.719811258,-1597.67915693,2.48708443,1,5.25249118805,1.74750976563
290,144.990876709,808.323147368,-1597.37477988,2.482642308,1,5.25239257812,1.74763526917
291,145.490865217,807.927838775,-1597.06864326,2.477959712,1,5.25221443176,1.74781675339
292,145.99085464,807.533967305,-1596.76065838,2.472930783,1,5.25204763412,1.74797878265
293,146.490840801,807.141652201,-1596.45069867,2.467267457,1,5.25267333984,1.74738445282
294,146.99082064,806.751103722,-1596.13852608,2.460968809,1,5.25353412628,1.74652643204
295,147.49079325,806.362534859,-1595.82390433,2.453423205,1,5.25389852524,1.74619550705
296,147.990758277,805.976356905,-1595.50636439,2.444851348,1,5.25414266586,1.74593458176
297,148.490716403,805.592920304,-1595.18553031,2.43598033,1,5.25480308533,1.74530754089
298,148.990670451,805.212347982,-1594.86131008,2.427441581,1,5.25498600006,1.74505329132
299,149.490628565,804.834554863,-1594.53384944,2.418977643,1,5.25433397293,1.74568166733
300,149.990594064,804.45954131,-1594.20319806,2.41050155,1,5.25351371765,1.74653043747
301,150.490561633,804.087342286,-1593.86937856,2.402354866,1,5.25386896133,1.74622564316
302,150.990526624,803.717877009,-1593.53253972,2.394262042,1,5.25457801819,1.74551534653
303,151.490486555,803.351153491,-1593.19272537,2.385994261,1,5.25447225571,1.74557905197
304,151.990448295,802.987250668,-1592.84988944,2.378153645,1,5.2541800499,1.74584560394
305,152.490418553,802.626040895,-1592.50420496,2.371202732,1,5.25348100662,1.74652605057
306,152.990396349,802.267237241,-1592.15601287,2.365014529,1,5.25278787613,1.74721822739
307,153.490380266,801.91059076,-1591.80560281,2.359164108,1,5.25264940262,1.74739208221
308,153.990364637,801.556000096,-1591.45311192,2.353007806,1,5.25270414352,1.74733562469
309,154.490343798,801.20358985,-1591.09844844,2.346487197,1,5.25348939896,1.74659767151
310,154.99031808,800.853503117,-1590.74149808,2.339763898,1,5.25396366119,1.74609079361
311,155.490290213,800.505825658,-1590.38220361,2.332913407,1,5.25360116959,1.74641027451
312,155.990265305,800.160615638,-1590.02053368,2.325904131,1,5.25314426422,1.7468829155
313,156.49024268,799.817947556,-1589.65645133,2.319529558,1,5.25308227539,1.74698266983
314,156.990221686,799.477606181,-1589.29019083,2.313441441,1,5.25340652466,1.74660930634
315,157.490201484,799.1395004,-1588.9218645,2.307676183,1,5.25295505524,1.74705705643
316,157.990183239,798.803522408,-1588.5515936,2.301959484,1,5.25273265839,1.74729099274
