s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
27.992320009,903.981564386,-1664.118586791,710.778960208,2.658205889,-0.006800047,1.500000000,1.500000000,5.000000000,0.000000000
28.492314884,903.538855972,-1663.886198890,710.731682916,2.654795406,-0.006821024,1.500000000,1.500000000,5.000000000,0.000000000
28.992310800,903.096941767,-1663.652302008,710.684709137,2.651475406,-0.006640074,1.500000000,1.500000000,5.000000000,0.000000000
29.492303487,902.655809383,-1663.416940782,710.638293231,2.647681318,-0.007588308,1.500000000,1.500000000,5.000000000,0.000000000
29.992292751,902.215576167,-1663.179909182,710.592343000,2.643359631,-0.008643569,1.500000000,1.500000000,5.000000000,0.000000000
30.492280163,901.776373062,-1662.940978136,710.546717463,2.638587775,-0.009543937,1.500000000,1.500000000,5.000000000,0.000000000
30.992268320,901.338314445,-1662.699953645,710.501718653,2.633984728,-0.009206288,1.500000000,1.500000000,5.000000000,0.000000000
31.492257998,900.901368582,-1662.456914571,710.457376528,2.630009829,-0.007949940,1.500000000,1.500000000,5.000000000,0.000000000
31.992249975,900.465390221,-1662.212139481,710.413067816,2.626837691,-0.006344355,1.500000000,1.500000000,5.000000000,0.000000000
32.492245053,900.030187812,-1661.965981114,710.368996378,2.623891439,-0.005892550,1.500000000,1.500000000,5.000000000,0.000000000
32.992241889,899.595711008,-1661.718540732,710.325239077,2.621464012,-0.004854881,1.500000000,1.500000000,5.000000000,0.000000000
33.492239517,899.161835440,-1661.470046025,710.281625081,2.619139595,-0.004648858,1.500000000,1.500000000,5.000000000,0.000000000
33.992236274,898.728539403,-1661.220543917,710.237735954,2.616575654,-0.005127923,1.500000000,1.500000000,5.000000000,0.000000000
34.492231566,898.295885767,-1660.969932419,710.194771270,2.614001660,-0.005148030,1.500000000,1.500000000,5.000000000,0.000000000
34.992227779,897.863877839,-1660.718207641,710.152369326,2.611720622,-0.004562105,1.500000000,1.500000000,5.000000000,0.000000000
35.492224770,897.432444558,-1660.465497700,710.109700228,2.610052503,-0.003336252,1.500000000,1.500000000,5.000000000,0.000000000
35.992223632,897.001431814,-1660.212067480,710.067102896,2.609422371,-0.001260266,1.500000000,1.500000000,5.000000000,0.000000000
36.492223302,896.570578154,-1659.958365305,710.024991039,2.609357583,-0.000129576,1.500000000,1.500000000,5.000000000,0.000000000
36.992222971,896.139740932,-1659.704635217,709.982796015,2.608938373,-0.000838420,1.500000000,1.500000000,5.000000000,0.000000000
37.492222467,895.709010263,-1659.450724628,709.940987754,2.608212778,-0.001451193,1.500000000,1.500000000,5.000000000,0.000000000
37.992220893,895.278464866,-1659.196502114,709.899616798,2.606935702,-0.002554163,1.500000000,1.500000000,5.000000000,0.000000000
38.492218157,894.848245481,-1658.941730560,709.857590407,2.605533273,-0.002804871,1.500000000,1.500000000,5.000000000,0.000000000
38.992215906,894.418383400,-1658.686355658,709.815065572,2.604770934,-0.001524683,1.500000000,1.500000000,5.000000000,0.000000000
39.492214764,893.988715174,-1658.430652561,709.772549121,2.604037059,-0.001467753,1.500000000,1.500000000,5.000000000,0.000000000
39.992214093,893.559234313,-1658.174633970,709.730125566,2.603206454,-0.001661212,1.500000000,1.500000000,5.000000000,0.000000000
40.492212746,893.129966831,-1657.918259085,709.688601293,2.602124527,-0.002163865,1.500000000,1.500000000,5.000000000,0.000000000
40.992209855,892.700978304,-1657.661420706,709.648512345,2.600522072,-0.003204931,1.500000000,1.500000000,5.000000000,0.000000000
41.492205674,892.272403005,-1657.403895888,709.610562681,2.598245503,-0.004553169,1.500000000,1.500000000,5.000000000,0.000000000
41.992202737,891.844414024,-1657.145395414,709.574706274,2.596209921,-0.004071183,1.500000000,1.500000000,5.000000000,0.000000000
42.492201280,891.416950864,-1656.886023500,709.538404813,2.594370292,-0.003679268,1.500000000,1.500000000,5.000000000,0.000000000
42.992199982,890.989965439,-1656.625865570,709.502023228,2.592359301,-0.004021997,1.500000000,1.500000000,5.000000000,0.000000000
43.492197290,890.563505241,-1656.364850231,709.464698888,2.589866357,-0.004985925,1.500000000,1.500000000,5.000000000,0.000000000
43.992192147,890.137699151,-1656.102773847,709.425738281,2.586739256,-0.006254278,1.500000000,1.500000000,5.000000000,0.000000000
44.492184853,889.712716509,-1655.839368340,709.385261116,2.583313553,-0.006851502,1.500000000,1.500000000,5.000000000,0.000000000
44.992177648,889.288638634,-1655.574508472,709.345431520,2.580135072,-0.006357039,1.500000000,1.500000000,5.000000000,0.000000000
45.492172251,888.865403220,-1655.308301057,709.305898496,2.577731520,-0.004807142,1.500000000,1.500000000,5.000000000,0.000000000
45.992169442,888.442806685,-1655.041075760,709.267591226,2.575882672,-0.003697709,1.500000000,1.500000000,5.000000000,0.000000000
46.492168438,888.020703406,-1654.773068637,709.230414847,2.574347800,-0.003069751,1.500000000,1.500000000,5.000000000,0.000000000
46.992167596,887.599011844,-1654.504413868,709.192717546,2.572595902,-0.003503806,1.500000000,1.500000000,5.000000000,0.000000000
47.492165334,887.177792782,-1654.235021515,709.155134333,2.570293796,-0.004604245,1.500000000,1.500000000,5.000000000,0.000000000
47.992160238,886.757197388,-1653.964661720,709.116653476,2.567382656,-0.005822346,1.500000000,1.500000000,5.000000000,0.000000000
48.492153467,886.337392238,-1653.693079569,709.076905921,2.564457838,-0.005849708,1.500000000,1.500000000,5.000000000,0.000000000
48.992147659,885.918382403,-1653.420270203,709.034459175,2.562002558,-0.004910604,1.500000000,1.500000000,5.000000000,0.000000000
49.492144459,885.500041472,-1653.146431445,708.989674512,2.560366709,-0.003271711,1.500000000,1.500000000,5.000000000,0.000000000
49.992143536,885.082147156,-1652.871907461,708.941417222,2.559298108,-0.002137204,1.500000000,1.500000000,5.000000000,0.000000000
50.492143212,884.664545935,-1652.596936742,708.889744544,2.557856444,-0.002883334,1.500000000,1.500000000,5.000000000,0.000000000
50.992141656,884.247342591,-1652.321364948,708.834904186,2.555629353,-0.004454212,1.500000000,1.500000000,5.000000000,0.000000000
51.492136483,883.830757019,-1652.044866687,708.778304998,2.552813407,-0.005631964,1.500000000,1.500000000,5.000000000,0.000000000
51.992128378,883.414954139,-1651.767198071,708.723136619,2.549483566,-0.006659787,1.500000000,1.500000000,5.000000000,0.000000000
52.492120402,883.000078049,-1651.488146367,708.668516640,2.546285079,-0.006397051,1.500000000,1.500000000,5.000000000,0.000000000
52.992115898,882.586093747,-1651.207767169,708.615117602,2.543636545,-0.005297102,1.500000000,1.500000000,5.000000000,0.000000000
53.492113701,882.172851584,-1650.926291207,708.562528569,2.541314283,-0.004644543,1.500000000,1.500000000,5.000000000,0.000000000
53.992111430,881.760264256,-1650.643856390,708.510814657,2.539245597,-0.004137391,1.500000000,1.500000000,5.000000000,0.000000000
54.492108791,881.348262384,-1650.360568872,708.457920527,2.536832730,-0.004825767,1.500000000,1.500000000,5.000000000,0.000000000
54.992104659,880.936946472,-1650.076288923,708.404830895,2.533833118,-0.005999279,1.500000000,1.500000000,5.000000000,0.000000000
55.492099072,880.526486335,-1649.790777298,708.351832109,2.531446583,-0.004773115,1.500000000,1.500000000,5.000000000,0.000000000
55.992095081,880.116707441,-1649.504285995,708.299511642,2.529329752,-0.004233693,1.500000000,1.500000000,5.000000000,0.000000000
56.492092020,879.707535157,-1649.216927366,708.247639405,2.527031752,-0.004596021,1.500000000,1.500000000,5.000000000,0.000000000
56.992089975,879.299023473,-1648.928628634,708.195965659,2.525161543,-0.003740433,1.500000000,1.500000000,5.000000000,0.000000000
57.492088077,878.891051562,-1648.639566320,708.145780943,2.523333096,-0.003656913,1.500000000,1.500000000,5.000000000,0.000000000
57.992084703,878.483610070,-1648.349759389,708.097037292,2.520872376,-0.004921472,1.500000000,1.500000000,5.000000000,0.000000000
58.492081117,878.076883118,-1648.058950861,708.050065556,2.518382663,-0.004979460,1.500000000,1.500000000,5.000000000,0.000000000
58.992077632,877.670881372,-1647.767130542,708.007909364,2.515797346,-0.005170672,1.500000000,1.500000000,5.000000000,0.000000000
59.492073665,877.265635823,-1647.474261840,707.968900122,2.512765305,-0.006064132,1.500000000,1.500000000,5.000000000,0.000000000
59.992068932,876.861280743,-1647.180166214,707.931784710,2.509774401,-0.005981869,1.500000000,1.500000000,5.000000000,0.000000000
60.492063033,876.457808023,-1646.884863208,707.896639136,2.506604029,-0.006340820,1.500000000,1.500000000,5.000000000,0.000000000
60.992056669,876.055273925,-1646.588282805,707.861113054,2.503547124,-0.006113879,1.500000000,1.500000000,5.000000000,0.000000000
61.492051426,875.653647424,-1646.290472613,707.822189882,2.500740944,-0.005612408,1.500000000,1.500000000,5.000000000,0.000000000
61.992047900,875.252856835,-1645.991535532,707.781203095,2.498397872,-0.004686170,1.500000000,1.500000000,5.000000000,0.000000000
62.492045629,874.852766773,-1645.691659439,707.738320112,2.496290709,-0.004214342,1.500000000,1.500000000,5.000000000,0.000000000
62.992043732,874.453309187,-1645.390940732,707.693327897,2.494287074,-0.004007285,1.500000000,1.500000000,5.000000000,0.000000000
63.492041434,874.054455254,-1645.089422505,707.648147344,2.492039810,-0.004494552,1.500000000,1.500000000,5.000000000,0.000000000
63.992038394,873.656280508,-1644.787009158,707.603475862,2.489424522,-0.005230614,1.500000000,1.500000000,5.000000000,0.000000000
64.492034055,873.258899055,-1644.483556293,707.560101290,2.486432876,-0.005983348,1.500000000,1.500000000,5.000000000,0.000000000
64.992028520,872.862428150,-1644.178916692,707.518432427,2.483027754,-0.006810325,1.500000000,1.500000000,5.000000000,0.000000000
65.492021550,872.466998011,-1643.872929706,707.477786361,2.480451350,-0.005152870,1.500000000,1.500000000,5.000000000,0.000000000
65.992016413,872.072356083,-1643.565923823,707.437797837,2.478109537,-0.004683663,1.500000000,1.500000000,5.000000000,0.000000000
66.492013414,871.678432503,-1643.257993289,707.399330926,2.475771815,-0.004675467,1.500000000,1.500000000,5.000000000,0.000000000
66.992011066,871.285229343,-1642.949142311,707.359994812,2.473832380,-0.003878888,1.500000000,1.500000000,5.000000000,0.000000000
67.492008752,870.892625891,-1642.639529302,707.319583717,2.472138060,-0.003388662,1.500000000,1.500000000,5.000000000,0.000000000
67.992004728,870.500548927,-1642.329252602,707.278276386,2.470007286,-0.004261578,1.500000000,1.500000000,5.000000000,0.000000000
68.492001581,870.109133295,-1642.018140634,707.236541276,2.467644539,-0.004725518,1.500000000,1.500000000,5.000000000,0.000000000
68.991999103,869.718453312,-1641.706104303,707.193982185,2.465318597,-0.004651912,1.500000000,1.500000000,5.000000000,0.000000000
69.491995711,869.328500876,-1641.393160688,707.153058178,2.462364930,-0.005907383,1.500000000,1.500000000,5.000000000,0.000000000
69.991990308,868.939476035,-1641.079067914,707.113588063,2.459795380,-0.005139158,1.500000000,1.500000000,5.000000000,0.000000000
70.491984234,868.551260077,-1640.763976984,707.075532038,2.456765773,-0.006059281,1.500000000,1.500000000,5.000000000,0.000000000
70.991979030,868.163999825,-1640.447710807,707.039324452,2.453680177,-0.006171250,1.500000000,1.500000000,5.000000000,0.000000000
71.491974535,867.777716738,-1640.130250760,707.003757677,2.450778242,-0.005803915,1.500000000,1.500000000,5.000000000,0.000000000
71.991970735,867.392355989,-1639.811670640,706.967972790,2.448163684,-0.005229160,1.500000000,1.500000000,5.000000000,0.000000000
72.491965879,867.007830314,-1639.492084737,706.930519897,2.445190697,-0.005946030,1.500000000,1.500000000,5.000000000,0.000000000
72.991960949,866.624256519,-1639.171357105,706.891537375,2.442251163,-0.005879123,1.500000000,1.500000000,5.000000000,0.000000000
73.491956324,866.241626936,-1638.849503137,706.850114034,2.439452600,-0.005597174,1.500000000,1.500000000,5.000000000,0.000000000
73.991951911,865.859899417,-1638.526579480,706.806412910,2.437131380,-0.004642474,1.500000000,1.500000000,5.000000000,0.000000000
74.491948983,865.478921371,-1638.202769658,706.760376287,2.435563702,-0.003135368,1.500000000,1.500000000,5.000000000,0.000000000
74.991947600,865.098450247,-1637.878361982,706.713436091,2.434330570,-0.002466268,1.500000000,1.500000000,5.000000000,0.000000000
75.491947004,864.718378851,-1637.553484870,706.665585336,2.433292500,-0.002076143,1.500000000,1.500000000,5.000000000,0.000000000
75.991946465,864.338644861,-1637.228213355,706.617233374,2.432403380,-0.001778243,1.500000000,1.500000000,5.000000000,0.000000000
76.491945468,863.959200575,-1636.902604638,706.568885940,2.431191311,-0.002424145,1.500000000,1.500000000,5.000000000,0.000000000
76.991943920,863.580151645,-1636.576536606,706.521141197,2.429881931,-0.002618766,1.500000000,1.500000000,5.000000000,0.000000000
77.491942678,863.201529756,-1636.249972336,706.473676386,2.428617914,-0.002528040,1.500000000,1.500000000,5.000000000,0.000000000
77.991941839,862.823320647,-1635.922929478,706.426186003,2.427616781,-0.002002269,1.500000000,1.500000000,5.000000000,0.000000000
78.491941409,862.445438832,-1635.595507879,706.378402323,2.426743266,-0.001747031,1.500000000,1.500000000,5.000000000,0.000000000
78.991940993,862.067843157,-1635.267756310,706.329896919,2.425923587,-0.001639360,1.500000000,1.500000000,5.000000000,0.000000000
79.491940256,861.690516503,-1634.939695554,706.280979065,2.424503148,-0.002840883,1.500000000,1.500000000,5.000000000,0.000000000
79.991938796,861.313656765,-1634.611099636,706.232336845,2.422788886,-0.003428539,1.500000000,1.500000000,5.000000000,0.000000000
80.491936059,860.937361841,-1634.281859005,706.184674654,2.420736845,-0.004104105,1.500000000,1.500000000,5.000000000,0.000000000
80.991932751,860.561743753,-1633.951847273,706.138764805,2.418554905,-0.004363907,1.500000000,1.500000000,5.000000000,0.000000000
81.491929631,860.186846482,-1633.621016625,706.094771784,2.416657202,-0.003795424,1.500000000,1.500000000,5.000000000,0.000000000
81.991927806,859.812576736,-1633.289474272,706.051354864,2.415251522,-0.002811368,1.500000000,1.500000000,5.000000000,0.000000000
82.491926828,859.438772769,-1632.957405581,706.007804452,2.414392387,-0.001718271,1.500000000,1.500000000,5.000000000,0.000000000
82.991926589,859.065253679,-1632.625015372,705.964531096,2.413968453,-0.000847868,1.500000000,1.500000000,5.000000000,0.000000000
83.491926552,858.691875384,-1632.292466713,705.921565390,2.413935808,-0.000065291,1.500000000,1.500000000,5.000000000,0.000000000
83.991926495,858.318507959,-1631.959905877,705.877731314,2.413917713,-0.000036190,1.500000000,1.500000000,5.000000000,0.000000000
84.491926381,857.945146595,-1631.627338323,705.833810376,2.414321417,0.000807408,1.500000000,1.500000000,5.000000000,0.000000000
84.991926167,857.571651077,-1631.294921590,705.791046931,2.414792412,0.000941991,1.500000000,1.500000000,5.000000000,0.000000000
85.491925781,857.197999162,-1630.962680923,705.749602701,2.414931152,0.000277479,1.500000000,1.500000000,5.000000000,0.000000000
85.991925326,856.824301209,-1630.630492145,705.708936237,2.415383458,0.000904615,1.500000000,1.500000000,5.000000000,0.000000000
86.491924880,856.450453034,-1630.298472422,705.669453032,2.415943523,0.001120129,1.500000000,1.500000000,5.000000000,0.000000000
86.991924543,856.076418885,-1629.966662057,705.630742684,2.416213616,0.000540187,1.500000000,1.500000000,5.000000000,0.000000000
87.491924151,855.702295171,-1629.634952765,705.592969660,2.416501192,0.000575153,1.500000000,1.500000000,5.000000000,0.000000000
87.991923679,855.328076140,-1629.303351128,705.554834197,2.417164779,0.001327175,1.500000000,1.500000000,5.000000000,0.000000000
88.491923381,854.953637015,-1628.971997777,705.516875046,2.417584275,0.000838992,1.500000000,1.500000000,5.000000000,0.000000000
88.991923055,854.579058944,-1628.640801549,705.481375805,2.417796120,0.000423690,1.500000000,1.500000000,5.000000000,0.000000000
89.491922758,854.204410695,-1628.309684661,705.447173654,2.418117412,0.000642583,1.500000000,1.500000000,5.000000000,0.000000000
89.991922520,853.829656038,-1627.978688123,705.412901614,2.418634050,0.001033277,1.500000000,1.500000000,5.000000000,0.000000000
90.491922189,853.454730494,-1627.647885303,705.379277611,2.419307573,0.001347046,1.500000000,1.500000000,5.000000000,0.000000000
90.991921739,853.079582321,-1627.317335157,705.345142059,2.420105729,0.001596314,1.500000000,1.500000000,5.000000000,0.000000000
91.491920972,852.704170676,-1626.987084753,705.308932832,2.421232716,0.002253978,1.500000000,1.500000000,5.000000000,0.000000000
91.991920133,852.328387135,-1626.657257690,705.272453585,2.422850260,0.003235095,1.500000000,1.500000000,5.000000000,0.000000000
92.491918768,851.952070972,-1626.328039251,705.236482559,2.424799506,0.003898507,1.500000000,1.500000000,5.000000000,0.000000000
92.991915970,851.575114877,-1625.999555911,705.202178158,2.427448898,0.005298826,1.500000000,1.500000000,5.000000000,0.000000000
93.491910682,851.197291706,-1625.672074059,705.168836080,2.430629163,0.006360609,1.500000000,1.500000000,5.000000000,0.000000000
93.991903123,850.818430690,-1625.345796920,705.136155815,2.434462396,0.007666588,1.500000000,1.500000000,5.000000000,0.000000000
94.491894271,850.438322747,-1625.020975278,705.103782549,2.438457470,0.007990287,1.500000000,1.500000000,5.000000000,0.000000000
94.991885051,850.056920434,-1624.697675021,705.071121457,2.442413105,0.007911400,1.500000000,1.500000000,5.000000000,0.000000000
95.491877099,849.674241281,-1624.375885161,705.037860545,2.445838350,0.006850584,1.500000000,1.500000000,5.000000000,0.000000000
95.991870907,849.290460814,-1624.055406829,705.005205351,2.448641213,0.005605777,1.500000000,1.500000000,5.000000000,0.000000000
96.491867438,848.905781505,-1623.736003698,704.972941105,2.450819710,0.004357015,1.500000000,1.500000000,5.000000000,0.000000000
96.991865822,848.520405862,-1623.417438166,704.942265356,2.452450228,0.003261045,1.500000000,1.500000000,5.000000000,0.000000000
97.491864964,848.134510719,-1623.099500938,704.912335105,2.454102156,0.003303862,1.500000000,1.500000000,5.000000000,0.000000000
97.991863636,847.748091258,-1622.782201913,704.882914067,2.456101584,0.003998872,1.500000000,1.500000000,5.000000000,0.000000000
98.491860618,847.361039460,-1622.465677209,704.853138725,2.458408345,0.004613555,1.500000000,1.500000000,5.000000000,0.000000000
98.991856551,846.973259360,-1622.150046845,704.823126759,2.460811083,0.004805515,1.500000000,1.500000000,5.000000000,0.000000000
99.491852455,846.584722025,-1621.835349143,704.791987531,2.463606543,0.005590961,1.500000000,1.500000000,5.000000000,0.000000000
99.991848764,846.195306170,-1621.521738556,704.760627388,2.466318424,0.005423799,1.500000000,1.500000000,5.000000000,0.000000000
100.491845368,845.805041042,-1621.209184986,704.728081815,2.468738742,0.004840669,1.500000000,1.500000000,5.000000000,0.000000000
100.991841683,845.414020805,-1620.897577076,704.695231185,2.471233919,0.004990391,1.500000000,1.500000000,5.000000000,0.000000000
101.491837627,845.022224560,-1620.586946030,704.662294417,2.474290029,0.006112272,1.500000000,1.500000000,5.000000000,0.000000000
101.991832705,844.629481504,-1620.277514342,704.627764503,2.476880748,0.005181487,1.500000000,1.500000000,5.000000000,0.000000000
102.491828328,844.235937687,-1619.969100841,704.591098966,2.479653183,0.005544918,1.500000000,1.500000000,5.000000000,0.000000000
102.991823618,843.841540591,-1619.661779804,704.552988534,2.482386987,0.005467655,1.500000000,1.500000000,5.000000000,0.000000000
103.491819496,843.446304348,-1619.355537758,704.515024346,2.484830461,0.004886979,1.500000000,1.500000000,5.000000000,0.000000000
103.991816862,843.050319814,-1619.050261467,704.475519451,2.487260360,0.004859829,1.500000000,1.500000000,5.000000000,0.000000000
104.491813043,842.653595598,-1618.745948999,704.435919636,2.490033021,0.005545362,1.500000000,1.500000000,5.000000000,0.000000000
104.991809310,842.256029085,-1618.442737629,704.398800577,2.492977310,0.005888631,1.500000000,1.500000000,5.000000000,0.000000000
105.491803656,841.857573086,-1618.140699283,704.362218644,2.496484922,0.007015320,1.500000000,1.500000000,5.000000000,0.000000000
105.991795181,841.458062360,-1617.840062117,704.324319547,2.500872468,0.008775252,1.500000000,1.500000000,5.000000000,0.000000000
106.491784523,841.057238176,-1617.541182016,704.285989070,2.505821233,0.009897785,1.500000000,1.500000000,5.000000000,0.000000000
106.991768582,840.654944068,-1617.244292289,704.246416341,2.511657268,0.011672476,1.500000000,1.500000000,5.000000000,0.000000000
107.491748307,840.250927665,-1616.949757959,704.204262227,2.517898494,0.012482979,1.500000000,1.500000000,5.000000000,0.000000000
107.991724685,839.845083603,-1616.657752863,704.161364045,2.524408424,0.013020457,1.500000000,1.500000000,5.000000000,0.000000000
108.491700627,839.437347577,-1616.368396203,704.117956408,2.531005038,0.013193807,1.500000000,1.500000000,5.000000000,0.000000000
108.991678935,839.027709725,-1616.081734140,704.074667552,2.537504014,0.012998483,1.500000000,1.500000000,5.000000000,0.000000000
109.491657998,838.616216905,-1615.797739911,704.031661503,2.543103614,0.011199605,1.500000000,1.500000000,5.000000000,0.000000000
109.991641489,838.203136632,-1615.516051822,703.988177870,2.547879244,0.009551513,1.500000000,1.500000000,5.000000000,0.000000000
110.491630512,837.788711252,-1615.236336561,703.943647850,2.551932392,0.008106432,1.500000000,1.500000000,5.000000000,0.000000000
