index,s,x,y,yaw,center_on_road,left_road_extent,right_road_extent
96,47.976480057,886.758756782,-1653.96224879,2.567383712,1,5.25469207764,1.74534435272
97,48.476469895,886.338954192,-1653.69066892,2.565102263,1,5.25484285355,1.74515829086
98,48.976460269,885.91977184,-1653.41813172,2.56293669,1,5.25397834778,1.74602499008
99,49.476451776,885.501179722,-1653.14468676,2.56090682,1,5.2527507782,1.74726467133
100,49.976444204,885.083142752,-1652.87039217,2.558935534,1,5.25191440582,1.74808568954
101,50.476436581,884.66564735,-1652.59527407,2.556885963,1,5.25206680298,1.7479631424
102,50.97642772,884.248717732,-1652.31930155,2.554639239,1,5.25343027115,1.74664354324
103,51.476416913,883.832410819,-1652.04239408,2.55216025,1,5.25508327484,1.74495601654
104,51.97640437,883.416793079,-1651.76445641,2.549510007,1,5.25561447144,1.74439353943
105,52.476391072,883.001914026,-1651.48541864,2.546801816,1,5.25492668152,1.74507684708
106,52.976378145,882.587791874,-1651.20525813,2.544135342,1,5.25409383774,1.74590873718
107,53.476366205,882.174417417,-1650.9239938,2.541553426,1,5.25347328186,1.74652748108
108,53.97635518,881.761769785,-1650.6416626,2.539045525,1,5.25369262695,1.74632043839
109,54.476344634,881.349831112,-1650.35829714,2.536585061,1,5.25418376923,1.74583444595
110,54.976334259,880.938590756,-1650.07391888,2.534164438,1,5.25415649414,1.74585056305
111,55.476324103,880.528039797,-1649.78854587,2.531800033,1,5.25444812775,1.74555606842
112,55.976314426,880.118164329,-1649.50220268,2.529509323,1,5.25396490097,1.74603652954
113,56.476305383,879.708945346,-1649.21492097,2.527284228,1,5.25271186829,1.74729299545
114,56.976296816,879.300366216,-1648.92672915,2.525082072,1,5.2531378746,1.74686813354
115,57.476288275,878.892422699,-1648.63763825,2.52283804,1,5.25356445312,1.74643983841
116,57.976279198,878.485129374,-1648.34763296,2.520488477,1,5.25377311707,1.74624271393
117,58.476269107,878.078519383,-1648.05667209,2.517991376,1,5.2542757988,1.74574203491
118,58.976257717,877.672638271,-1647.76469755,2.51533686,1,5.2542391777,1.74576539993
119,59.476244999,877.267534716,-1647.4716474,2.512548714,1,5.25446491241,1.74554185867
120,59.976231222,876.863250658,-1647.17746952,2.50968065,1,5.25491504669,1.7451133728
121,60.476216961,876.459812373,-1646.88213363,2.506807294,1,5.25524663925,1.7447684288
122,60.976202994,876.05722412,-1646.58563956,2.504006937,1,5.25501127243,1.74498901367
123,61.476190053,875.655466909,-1646.28801866,2.501336646,1,5.254459095,1.745540905
124,61.976178522,875.254504734,-1645.98932516,2.498808432,1,5.2537612915,1.74623889923
125,62.476168245,874.854297996,-1645.68961816,2.496380152,1,5.25345506668,1.74655094147
126,62.97615858,874.454819722,-1645.38893985,2.493970826,1,5.25343017578,1.74657087326
127,63.476148662,874.05606724,-1645.0873001,2.491497661,1,5.25377807617,1.74623413086
128,63.976137794,873.658062737,-1644.78467566,2.488917884,1,5.25421419144,1.7458152771
129,64.476125782,873.260841171,-1644.48102617,2.486252043,1,5.25471019745,1.74530773163
130,64.976113053,872.864431066,-1644.17631926,2.483573975,1,5.25505647659,1.7449508667
131,65.476100438,872.468838316,-1643.87055177,2.480973147,1,5.25489768982,1.74510326385
132,65.976088736,872.074041431,-1643.56375588,2.478512135,1,5.25426025391,1.74574098587
133,66.476078333,871.679999745,-1643.25598852,2.476201513,1,5.25270709991,1.74730081558
134,66.976069095,871.286669328,-1642.94731078,2.47399973,1,5.25308628082,1.74691410065
135,67.476060512,870.894018992,-1642.63776736,2.471831964,1,5.25372924805,1.74628448486
136,67.976051938,870.502040588,-1642.32737349,2.469617042,1,5.25354661942,1.7464556694
137,68.476042784,870.110751097,-1642.01611253,2.467291549,1,5.25372362137,1.7462887764
138,68.976032619,869.720187288,-1641.70394311,2.464823052,1,5.25354614258,1.74645614624
139,69.476021237,869.330396207,-1641.3908113,2.462210641,1,5.25435390472,1.74566650391
140,69.976008684,868.941425395,-1641.07666301,2.459477431,1,5.25491867065,1.74511241913
141,70.475995237,868.553315361,-1640.7614533,2.456660479,1,5.25511484146,1.74488544464
142,70.975981303,868.166095174,-1640.44515188,2.453800686,1,5.25439720154,1.74561080933
143,71.475967262,867.779781209,-1640.12774444,2.45093548,1,5.25455236435,1.74546957016
144,71.975953392,867.394378133,-1639.80923133,2.448099807,1,5.25467319489,1.74533014297
145,72.475939936,867.009879487,-1639.48962637,2.445337159,1,5.25462179184,1.74538154602
146,72.975927251,866.626264672,-1639.16895989,2.442710732,1,5.25466785431,1.74534139633
147,73.475915859,866.243492396,-1638.84728615,2.440298879,1,5.25437412262,1.74562692642
148,73.975906291,865.861495668,-1638.52468899,2.438169945,1,5.25381612778,1.74618406296
149,74.475898826,865.48018499,-1638.20127795,2.436350771,1,5.25299806595,1.74701623917
150,74.97589333,865.099461784,-1637.87717249,2.434811284,1,5.25181570053,1.74818401337
151,75.475889328,864.71923685,-1637.55248034,2.433476867,1,5.25131483078,1.74868993759
152,75.975886225,864.339444845,-1637.2272805,2.432261141,1,5.25172529221,1.74827833176
153,76.475883543,863.960048156,-1636.90161892,2.431099,1,5.25211572647,1.74788961411
154,76.975881028,863.581030061,-1636.57551653,2.429960248,1,5.25224218369,1.74775924683
155,77.475878614,863.202383484,-1636.24898267,2.428836939,1,5.25205078125,1.74794988632
156,77.975876281,862.824103883,-1635.92202364,2.427715483,1,5.25149335861,1.74850692749
157,78.475873906,862.446191222,-1635.59464061,2.426556137,1,5.25150136948,1.74849872589
158,78.975871207,862.068658611,-1635.26681989,2.42529794,1,5.25158777237,1.74842910767
159,79.47586783,861.691539272,-1634.93852486,2.423888622,1,5.25210866928,1.74790716171
160,79.975863545,861.314883663,-1634.60969927,2.422320761,1,5.25275392532,1.74725503922
161,80.475858439,860.938744688,-1634.28028408,2.420651251,1,5.25342149734,1.74658765793
162,80.975852978,860.563156466,-1633.95024162,2.418992105,1,5.25340566635,1.74660158157
163,81.475847854,860.188116095,-1633.61957624,2.417477318,1,5.2529747963,1.74703197479
164,81.975843683,859.813576329,-1633.28834249,2.416222402,1,5.25227012634,1.74773540497
165,82.475840755,859.439451598,-1632.95663817,2.415294899,1,5.25129976273,1.74870767593
166,82.975838981,859.065633822,-1632.62458622,2.414706047,1,5.2507232666,1.74927978516
167,83.475838031,858.692011024,-1632.29231366,2.414421484,1,5.25017681122,1.74982414246
168,83.975837528,858.318482461,-1631.9599345,2.414380933,1,5.24988832474,1.75011205673
169,84.475837181,857.944967259,-1631.62754008,2.41451725,1,5.24966983795,1.75033025742
170,84.975836826,857.571406755,-1631.29519659,2.414770201,1,5.24947605133,1.75053596497
171,85.475836401,857.19776225,-1630.96294765,2.415093849,1,5.2491230011,1.750877285
172,85.975835906,856.824010284,-1630.6308197,2.41545788,1,5.24938964844,1.75061225891
173,86.475835364,856.450137473,-1630.29882787,2.415844547,1,5.24978942871,1.7502166748
174,86.975834799,856.076136338,-1629.96698064,2.416243867,1,5.24916334152,1.75083675385
175,87.47583423,855.702002722,-1629.63528278,2.416649459,1,5.24922742844,1.7507724762
176,87.97583367,855.327734595,-1629.30373669,2.417057595,1,5.24934387207,1.75065879822
177,88.475833125,854.953331173,-1628.97234337,2.417471405,1,5.24929637909,1.75070362091
178,88.975832579,854.578790651,-1628.64110501,2.417908187,1,5.24937524796,1.7506321907
179,89.475831978,854.204105525,-1628.31003031,2.418403717,1,5.24938735962,1.75061407089
180,89.975831218,853.829256508,-1627.97914143,2.419009972,1,5.24945163727,1.75055465698
181,90.475830115,853.454207214,-1627.64848008,2.41978934,1,5.24890584946,1.75109872818
182,90.97582837,853.078900809,-1627.31811156,2.420810133,1,5.24831638336,1.75169286728
183,91.475825519,852.703258192,-1626.98812706,2.422143358,1,5.24801130295,1.75199537277
184,91.975820895,852.327177299,-1626.65864483,2.423856305,1,5.24761276245,1.75240783691
185,92.475813679,851.950534526,-1626.329809,2.425999345,1,5.24692840576,1.75310401917
186,92.975803092,851.573190454,-1626.00178329,2.428586546,1,5.24572839737,1.75431404114
187,93.475788733,851.19500183,-1625.67473741,2.431575904,1,5.24476289749,1.75530147552
188,93.975770931,850.815839851,-1625.34882578,2.434859223,1,5.24394674301,1.75606498718
189,94.475750906,850.435611537,-1625.02416226,2.438271709,1,5.24379377365,1.75622005463
190,94.975730531,850.054277795,-1624.70079837,2.441624541,1,5.2438246727,1.75618600845
191,95.475711762,849.671860787,-1624.37871381,2.444752455,1,5.24440193176,1.75559949875
192,95.975695961,849.288435921,-1624.05782509,2.447559238,1,5.24533443451,1.75466651917
193,96.475683505,848.904109331,-1623.73801168,2.45004219,1,5.24641962051,1.753586483
194,96.975673816,848.518987714,-1623.41915176,2.452283981,1,5.24724740982,1.75275268555
195,97.47566574,848.133151004,-1623.10115497,2.454414678,1,5.24731407166,1.75269327164
196,97.975658041,847.746637322,-1622.78398077,2.456561311,1,5.24692363739,1.75310401917
197,98.475649797,847.359444098,-1622.46763734,2.458808028,1,5.24605283737,1.75396823883
198,98.975640576,846.971541875,-1622.15216524,2.461182516,1,5.24563388824,1.75437269211
199,99.475630387,846.582892414,-1621.83761571,2.463669121,1,5.2458773613,1.7541229248
200,99.975619468,846.193462564,-1621.52403403,2.466235449,1,5.24599475861,1.75400724411
201,100.475608045,845.803229636,-1621.2114531,2.46885426,1,5.24574041367,1.75429143906
202,100.975596238,845.412179758,-1620.89989542,2.471509253,1,5.24565572739,1.75434446335
203,101.475584112,845.020304326,-1620.58937727,2.474187783,1,5.24570045471,1.75432519913
204,101.975571783,844.627598728,-1620.27991001,2.47687399,1,5.2455078125,1.75450553894
205,102.475559443,844.234063263,-1619.97149876,2.479553268,1,5.24526968002,1.75473022461
206,102.975547233,843.839702789,-1619.66414293,2.482227429,1,5.24595947266,1.75404901505
207,103.475535048,843.444521788,-1619.35784277,2.484931141,1,5.24567289352,1.75432720184
208,103.975522354,843.048514488,-1619.05261249,2.487739707,1,5.24596395493,1.75404958725
209,104.475508106,842.651652725,-1618.74849657,2.490763332,1,5.24583063126,1.75420703888
210,104.975490772,842.253875701,-1618.44558386,2.494128729,1,5.24477825165,1.75526218414
211,105.475468481,841.855085463,-1618.14401454,2.497952664,1,5.24422140121,1.75580797195
212,105.975439328,841.455150452,-1617.84397649,2.502314069,1,5.24309082031,1.75699386597
213,106.475401837,841.053917351,-1617.54569053,2.507231837,1,5.24201622009,1.75807704926
214,106.975355507,840.651229327,-1617.24938659,2.512653752,1,5.24088449478,1.75920438766
215,107.475301232,840.24694712,-1616.955275,2.518458239,1,5.23979892731,1.76028280258
216,107.975241421,839.840969061,-1616.66351824,2.524468207,1,5.23949718475,1.76052646637
217,108.475179647,839.433246497,-1616.37420778,2.530477723,1,5.23963165283,1.76039705276
218,108.975119858,839.023791064,-1616.08735161,2.536293266,1,5.24003419876,1.75997581482
219,109.47506528,838.612670055,-1615.80287852,2.541784044,1,5.24064569473,1.75935783386
220,109.975017419,838.199987728,-1615.52066329,2.546922523,1,5.24158010483,1.75842046738
221,110.474975603,837.785855692,-1615.24056894,2.551791828,1,5.24323701859,1.75676288605
222,110.974937348,837.370361746,-1614.96249246,2.556551196,1,5.24374580383,1.75628604889
223,111.474899381,836.953548803,-1614.68639646,2.561374518,1,5.24312257767,1.75696315765
224,111.974858849,836.535411158,-1614.41231548,2.566390775,1,5.24140014648,1.75870008469
225,112.474814205,836.11590737,-1614.14033767,2.571650739,1,5.24071130753,1.75932388306
226,112.974765418,835.694982285,-1613.87057243,2.577128494,1,5.2408074379,1.75921030045
227,113.474713565,835.272588406,-1613.60311858,2.58274917,1,5.24100856781,1.75902395248
228,113.974660157,834.848699254,-1613.33804391,2.588423139,1,5.2408665657,1.75916366577
229,114.474606663,834.423312981,-1613.07537867,2.594067987,1,5.24031581879,1.75973110199
230,114.974554374,833.99644976,-1612.81511821,2.599613258,1,5.24060983658,1.75939340591
231,115.474504438,833.568147877,-1612.55722761,2.604998207,1,5.24126853943,1.75874834061
232,115.974457808,833.138460643,-1612.30164542,2.610174749,1,5.2416768074,1.75834178925
233,116.474415061,832.707452792,-1612.04828898,2.615115812,1,5.24186782837,1.75814113617
234,116.974376289,832.275194921,-1611.79706326,2.619818792,1,5.24234256744,1.75766210556
235,117.474341178,831.841757151,-1611.54787139,2.624297237,1,5.24290723801,1.75709781647
236,117.974309262,831.407204962,-1611.30062155,2.628565206,1,5.24328250885,1.75672521591
237,118.474280185,830.971599006,-1611.05522723,2.632624208,1,5.24339599609,1.75662488937
238,118.974253842,830.534998198,-1610.81160171,2.636458758,1,5.24339904785,1.75661201477
239,119.47423036,830.097463904,-1610.56965077,2.640040658,1,5.2438958168,1.7561047554
240,119.974209945,829.659063084,-1610.3292671,2.643338393,1,5.24474143982,1.75525951385
241,120.474192693,829.219869151,-1610.09032896,2.646324262,1,5.24515190125,1.75484857559
242,120.97417849,828.779961056,-1609.8527018,2.648970256,1,5.24567947388,1.75432128906
243,121.474167076,828.339423283,-1609.61623815,2.65123186,1,5.24625701904,1.7537522316
244,121.97415816,827.898349648,-1609.38077025,2.653034596,1,5.24687013626,1.75313262939
245,122.47415141,827.45685033,-1609.14609686,2.654284423,1,5.24711227417,1.75290222168
246,122.974146327,827.015056582,-1608.91197466,2.654907377,1,5.24838104248,1.75171031952
247,123.474142186,826.573116241,-1608.67812729,2.654896466,1,5.25041751862,1.74964532852
248,123.974138222,826.131178294,-1608.44427501,2.654330177,1,5.25179653168,1.74823436737
249,124.474133927,825.689373139,-1608.21017266,2.653342716,1,5.25332326889,1.74670677185
250,124.974129112,825.247799826,-1607.97563441,2.65206078,1,5.25280761719,1.74723014832
251,125.474123654,824.806528106,-1607.74053058,2.650547418,1,5.25112190247,1.74887886047
252,125.974117193,824.365613573,-1607.50475968,2.648790006,1,5.2520108223,1.74805660248
253,126.474109105,823.9251155,-1607.26821506,2.646739628,1,5.25279531479,1.74723978043
254,126.974098839,823.485105276,-1607.03076878,2.644375,1,5.25464525223,1.74543390274
255,127.474086381,823.04565968,-1606.79228375,2.641749176,1,5.25546350479,1.74453992844
256,127.974072488,822.606843077,-1606.55264632,2.638991751,1,5.25501747131,1.74498548508
257,128.474058477,822.168689027,-1606.31179986,2.636270311,1,5.2547996521,1.74521102905
258,128.97404569,821.731190978,-1606.06976129,2.633736343,1,5.25426893234,1.74573802948
259,129.474034992,821.294305825,-1605.82661387,2.631477982,1,5.25367698669,1.74632329941
260,129.974026513,820.857968963,-1605.58247935,2.629486527,1,5.25352420807,1.74647760391
261,130.474019555,820.422117823,-1605.33747562,2.627637855,1,5.25221376419,1.74779157639
262,130.974012527,819.986720421,-1605.09166661,2.625698563,1,5.25182151794,1.74818239212
263,131.474002873,819.551802817,-1604.84501498,2.623371949,1,5.25217132568,1.74784622192
264,131.973987277,819.117465414,-1604.59735508,2.620382505,1,5.2534737587,1.74666156769
265,132.473962443,818.683878328,-1604.34840247,2.616567124,1,5.25648860931,1.74379320145
266,132.973926383,818.251253958,-1604.09780299,2.611925734,1,5.25920057297,1.74092626572
267,133.473879434,817.819806771,-1603.84520375,2.606603226,1,5.26047239304,1.73956775665
268,133.97382409,817.389717372,-1603.59031599,2.600816308,1,5.26025590897,1.73974761963
269,134.473763662,816.96111454,-1603.33294624,2.594770854,1,5.25960035324,1.74040737152
270,134.973700821,816.534077508,-1603.07299137,2.588613904,1,5.25966377258,1.74040145874
271,135.473637114,816.108649827,-1602.81041265,2.582433371,1,5.25991592407,1.74014081955
272,135.973573463,815.68485309,-1602.54520956,2.57628383,1,5.26103658676,1.73903923035
273,136.473510788,815.262694407,-1602.27740483,2.570205305,1,5.26046028137,1.73955984116
274,136.973449996,814.842169789,-1602.00703793,2.564219655,1,5.25953359604,1.74046649933
275,137.473391422,814.423269158,-1601.73415757,2.558317292,1,5.2590262413,1.74099941254
276,137.973334461,814.005985106,-1601.45880859,2.552458993,1,5.25900115967,1.74101085663
277,138.473277931,813.590320924,-1601.18101953,2.54660286,1,5.25913276672,1.74091920853
278,138.973220982,813.176290976,-1600.9008013,2.540740843,1,5.26005859375,1.73999328613
279,139.473163878,812.763910905,-1600.61816093,2.534918242,1,5.26016111374,1.73985137939
280,139.973108047,812.353182471,-1600.33312352,2.529222308,1,5.25970478058,1.7403087616
281,140.473055422,811.944081623,-1600.04574942,2.523747884,1,5.25904550552,1.74096593857
282,140.973007544,811.536556235,-1599.7561373,2.518560171,1,5.2583571434,1.74164533615
283,141.472964978,811.130534434,-1599.46441186,2.513671916,1,5.25762891769,1.74237785339
284,141.97292724,810.7259396,-1599.17070234,2.509041772,1,5.25749206543,1.74252052307
285,142.472893103,810.322706111,-1598.87512051,2.504590453,1,5.2568189621,1.74318170547
286,142.972861023,809.920790688,-1598.57774547,2.500225256,1,5.25660018921,1.74343976974
287,143.472829522,809.520176726,-1598.27861848,2.495861562,1,5.25692129135,1.74312429428
288,143.972797419,809.120872354,-1597.97774656,2.491431568,1,5.25714712143,1.74287595749
289,144.472763809,808.722905957,-1597.67510958,2.486876442,1,5.25758666992,1.74241485596
290,144.972727754,808.326324172,-1597.37066446,2.482127311,1,5.25759887695,1.74243936539
291,145.472687797,807.931195788,-1597.06434174,2.477088517,1,5.25768642426,1.74236555099
292,145.972641598,807.537620824,-1596.75603581,2.471637736,1,5.25796451569,1.74209423065
293,146.472586033,807.145739548,-1596.44559498,2.465650184,1,5.25925216675,1.74085988998
294,146.972517927,806.75573385,-1596.13282118,2.459041072,1,5.26092948914,1.73919744492
295,147.472435273,806.3678151,-1595.81748581,2.451806961,1,5.26225833893,1.73790178299
296,147.972338383,805.982198634,-1595.49936152,2.444041081,1,5.26328325272,1.7368224144
297,148.472230211,805.599072932,-1595.17825946,2.435909095,1,5.26432991028,1.7357834816
298,148.972115453,805.21857608,-1594.85405674,2.427596809,1,5.26454381943,1.73549194336
299,149.471998895,804.840788567,-1594.52670364,2.419260258,1,5.26381416321,1.73619794846
300,149.971884074,804.465741843,-1594.19621136,2.411004737,1,5.26284666061,1.73718595505
301,150.471773055,804.093433424,-1593.86263164,2.402897409,1,5.26294546127,1.73713092804
302,150.971667245,803.723837799,-1593.52604097,2.394996148,1,5.26337919235,1.73669013977
303,151.471568367,803.356908086,-1593.18653587,2.387367733,1,5.26290121078,1.73711996078
304,151.97147864,802.99257224,-1592.84423531,2.380076537,1,5.26192731857,1.73807497025
305,152.471399931,802.630733862,-1592.49927982,2.373148599,1,5.26027917862,1.73972158432
306,152.971332589,802.271285806,-1592.15181794,2.366540022,1,5.25861320496,1.74138679504
307,153.471275009,801.914134838,-1591.8019814,2.360140232,1,5.25770206451,1.74231967926
308,153.971224364,801.559225125,-1591.44986146,2.353814663,1,5.25727081299,1.7427523613
309,154.471178013,801.206546828,-1591.09550053,2.347461404,1,5.25764312744,1.74241399765
310,154.971134676,800.856124868,-1590.73890395,2.341048526,1,5.25763053894,1.7423948288
311,155.471094752,800.507994531,-1590.38006507,2.334614874,1,5.25663833618,1.74336166382
312,155.971059818,800.162176576,-1590.01899027,2.328239282,1,5.25531959534,1.7446811676
313,156.471031735,799.818662993,-1589.65571305,2.321996929,1,5.25406970978,1.74594240189
314,156.971011889,799.47741817,-1589.29029258,2.315924052,1,5.25318784714,1.74681224823
315,157.471000877,799.138392789,-1588.92280002,2.310004935,1,5.25149765015,1.74850282669
316,157.97099859,798.801542689,-1588.55330073,2.304181608,1,5.25010232925,1.74989824295
