s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
30.000000000,-157.736495252,2.650882875,0.309480020,0.000013734,-0.000006158,1.800000000,1.800000000,6.928203230,0.800000000
30.500000000,-157.236495252,2.650889742,0.309483707,0.000010400,-0.000006667,1.800000000,1.800000000,6.985699679,0.800000000
31.000000000,-156.736495252,2.650894942,0.309485893,0.000006803,-0.000007195,1.800000000,1.800000000,7.042726745,0.800000000
31.500000000,-156.236495252,2.650898344,0.309497895,0.000002978,-0.000007649,1.800000000,1.800000000,7.099295740,0.800000000
32.000000000,-155.736495252,2.650899833,0.309509085,-0.000001125,-0.000008206,1.800000000,1.800000000,7.155417528,0.800000000
32.500000000,-155.236495252,2.650899270,0.309542473,-0.000005532,-0.000008813,1.800000000,1.800000000,7.211102551,0.800000000
33.000000000,-154.736495253,2.650896504,0.309554585,-0.000010226,-0.000009388,1.800000000,1.800000000,7.266360850,0.800000000
33.500000000,-154.236495253,2.650891392,0.309545625,-0.000015208,-0.000009964,1.800000000,1.800000000,7.321202087,0.800000000
34.000000000,-153.736495253,2.650883788,0.309558501,-0.000020533,-0.000010652,1.800000000,1.800000000,7.375635566,0.800000000
34.500000000,-153.236495253,2.650873521,0.309570477,-0.000026169,-0.000011272,1.800000000,1.800000000,7.429670248,0.800000000
35.000000000,-152.736495253,2.650860437,0.309579912,-0.000032153,-0.000011968,1.800000000,1.800000000,7.483314773,0.800000000
35.500000000,-152.236495253,2.650844360,0.309575065,-0.000038468,-0.000012629,1.800000000,1.800000000,7.536577473,0.800000000
36.000000000,-151.736495254,2.650825126,0.309581010,-0.000045167,-0.000013397,1.800000000,1.800000000,7.589466384,0.800000000
36.500000000,-151.236495254,2.650802543,0.309579662,-0.000052232,-0.000014131,1.800000000,1.800000000,7.641989270,0.800000000
37.000000000,-150.736495255,2.650776427,0.309585784,-0.000059670,-0.000014876,1.800000000,1.800000000,7.694153625,0.800000000
37.500000000,-150.236495256,2.650746592,0.309579693,-0.000067484,-0.000015627,1.800000000,1.800000000,7.745966692,0.800000000
38.000000000,-149.736495257,2.650712850,0.309582107,-0.000075736,-0.000016506,1.800000000,1.800000000,7.797435476,0.800000000
38.500000000,-149.236495258,2.650674982,0.309569319,-0.000084372,-0.000017272,1.800000000,1.800000000,7.848566748,0.800000000
39.000000000,-148.736495260,2.650632796,0.309557871,-0.000093435,-0.000018126,1.800000000,1.800000000,7.899367063,0.800000000
39.500000000,-148.236495262,2.650586078,0.309556699,-0.000102912,-0.000018954,1.800000000,1.800000000,7.949842766,0.800000000
40.000000000,-147.736495265,2.650534622,0.309543411,-0.000112820,-0.000019815,1.800000000,1.800000000,8.000000000,0.800000000
40.499999999,-147.236495268,2.650478212,0.309531918,-0.000123201,-0.000020762,1.800000000,1.800000000,8.049844719,0.800000000
40.999999999,-146.736495272,2.650416611,0.309521506,-0.000133968,-0.000021533,1.800000000,1.800000000,8.099382692,0.800000000
41.499999999,-146.236495277,2.650349627,0.309531894,-0.000145239,-0.000022544,1.800000000,1.800000000,8.148619515,0.800000000
41.999999999,-145.736495282,2.650277007,0.309530554,-0.000156981,-0.000023484,1.800000000,1.800000000,8.197560613,0.800000000
42.499999999,-145.236495288,2.650198517,0.309514073,-0.000169151,-0.000024340,1.800000000,1.800000000,8.246211251,0.800000000
42.999999999,-144.736495296,2.650113941,0.309502503,-0.000181852,-0.000025401,1.800000000,1.800000000,8.294576541,0.800000000
43.499999999,-144.236495304,2.650023015,0.309503332,-0.000194909,-0.000026114,1.800000000,1.800000000,8.342661446,0.800000000
43.999999999,-143.736495314,2.649925560,0.309484408,-0.000208500,-0.000027182,1.800000000,1.800000000,8.390470785,0.800000000
44.499999999,-143.236495325,2.649821310,0.309464864,-0.000222594,-0.000028188,1.800000000,1.800000000,8.438009244,0.800000000
44.999999999,-142.736495337,2.649710013,0.309448982,-0.000237136,-0.000029083,1.800000000,1.800000000,8.485281374,0.800000000
45.499999999,-142.236495351,2.649591445,0.309451864,-0.000252115,-0.000029957,1.800000000,1.800000000,8.532291603,0.800000000
45.999999998,-141.736495367,2.649465388,0.309450163,-0.000267600,-0.000030971,1.800000000,1.800000000,8.579044236,0.800000000
46.499999998,-141.236495385,2.649331588,0.309442299,-0.000283536,-0.000031872,1.800000000,1.800000000,8.625543461,0.800000000
46.999999998,-140.736495405,2.649189820,0.309438141,-0.000299900,-0.000032728,1.800000000,1.800000000,8.671793355,0.800000000
47.499999998,-140.236495428,2.649039869,0.309427721,-0.000316734,-0.000033667,1.800000000,1.800000000,8.717797887,0.800000000
47.999999998,-139.736495453,2.648881502,0.309425235,-0.000333955,-0.000034442,1.800000000,1.800000000,8.763560920,0.800000000
48.499999998,-139.236495481,2.648714525,0.309425026,-0.000351639,-0.000035369,1.800000000,1.800000000,8.809086218,0.800000000
48.999999998,-138.736495512,2.648538705,0.309424962,-0.000369711,-0.000036143,1.800000000,1.800000000,8.854377448,0.800000000
49.499999997,-138.236495547,2.648353850,0.309425073,-0.000388153,-0.000036884,1.800000000,1.800000000,8.899438184,0.800000000
49.999999997,-137.736495585,2.648159773,0.309419892,-0.000406946,-0.000037586,1.800000000,1.800000000,8.944271910,0.800000000
50.499999997,-137.236495626,2.647956300,0.309421715,-0.000426034,-0.000038176,1.800000000,1.800000000,8.988882021,0.800000000
50.999999997,-136.736495672,2.647743283,0.309424173,-0.000445456,-0.000038843,1.800000000,1.800000000,9.033271832,0.800000000
51.499999997,-136.236495722,2.647520555,0.309430597,-0.000465093,-0.000039275,1.800000000,1.800000000,9.077444574,0.800000000
51.999999996,-135.736495776,2.647288009,0.309430437,-0.000484922,-0.000039658,1.800000000,1.800000000,9.121403400,0.800000000
52.499999996,-135.236495835,2.647045548,0.309429079,-0.000504873,-0.000039901,1.800000000,1.800000000,9.165151390,0.800000000
52.999999996,-134.736495899,2.646793111,0.309426395,-0.000524927,-0.000040109,1.800000000,1.800000000,9.208691546,0.800000000
53.499999996,-134.236495968,2.646530648,0.309459343,-0.000544932,-0.000040009,1.800000000,1.800000000,9.252026805,0.800000000
53.999999996,-133.736496042,2.646258182,0.309476745,-0.000564892,-0.000039919,1.800000000,1.800000000,9.295160031,0.800000000
54.499999995,-133.236496122,2.645975736,0.309487176,-0.000584738,-0.000039693,1.800000000,1.800000000,9.338094024,0.800000000
54.999999995,-132.736496208,2.645683367,0.309513532,-0.000604243,-0.000039009,1.800000000,1.800000000,9.380831519,0.800000000
55.499999995,-132.236496300,2.645381246,0.309552377,-0.000623656,-0.000038828,1.800000000,1.800000000,9.423375191,0.800000000
55.999999995,-131.736496397,2.645069417,0.309513802,-0.000642326,-0.000037340,1.800000000,1.800000000,9.465727652,0.800000000
56.499999995,-131.236496500,2.644748254,0.309520112,-0.000660582,-0.000036512,1.800000000,1.800000000,9.507891459,0.800000000
56.999999994,-130.736496610,2.644417963,0.309528208,-0.000678125,-0.000035086,1.800000000,1.800000000,9.549869109,0.800000000
57.499999994,-130.236496725,2.644078901,0.309549918,-0.000694881,-0.000033512,1.800000000,1.800000000,9.591663046,0.800000000
57.999999994,-129.736496846,2.643731460,0.309551392,-0.000710628,-0.000031495,1.800000000,1.800000000,9.633275662,0.800000000
58.499999994,-129.236496972,2.643376146,0.309554825,-0.000725482,-0.000029708,1.800000000,1.800000000,9.674709297,0.800000000
58.999999994,-128.736497104,2.643013405,0.309571376,-0.000739036,-0.000027107,1.800000000,1.800000000,9.715966241,0.800000000
59.499999994,-128.236497240,2.642643887,0.309582456,-0.000751256,-0.000024442,1.800000000,1.800000000,9.757048734,0.800000000
59.999999994,-127.736497381,2.642268259,0.309596578,-0.000762001,-0.000021489,1.800000000,1.800000000,9.797958971,0.800000000
60.499999994,-127.236497527,2.641887259,0.309583438,-0.000770981,-0.000017961,1.800000000,1.800000000,9.838699100,0.800000000
60.999999994,-126.736497675,2.641501768,0.309569492,-0.000778302,-0.000014642,1.800000000,1.800000000,9.879271228,0.800000000
61.499999994,-126.236497827,2.641112617,0.309548788,-0.000783537,-0.000010469,1.800000000,1.800000000,9.919677414,0.800000000
61.999999994,-125.736497980,2.640720849,0.309547612,-0.000786630,-0.000006187,1.800000000,1.800000000,9.959919678,0.800000000
62.499999994,-125.236498135,2.640327533,0.309538623,-0.000787566,-0.000001872,1.800000000,1.800000000,9.999999999,0.800000000
62.999999994,-124.736498290,2.639933750,0.309528984,-0.000785859,0.000003415,1.800000000,1.800000000,10.039920318,0.800000000
63.499999994,-124.236498444,2.639540821,0.309539421,-0.000781635,0.000008447,1.800000000,1.800000000,10.079682534,0.800000000
63.999999994,-123.736498597,2.639150003,0.309533490,-0.000774405,0.000014460,1.800000000,1.800000000,10.119288512,0.800000000
64.499999994,-123.236498747,2.638762800,0.309526121,-0.000764039,0.000020732,1.800000000,1.800000000,10.158740079,0.800000000
64.999999993,-122.736498893,2.638380781,0.309514421,-0.000750400,0.000027278,1.800000000,1.800000000,10.198039027,0.800000000
65.499999993,-122.236499034,2.638005581,0.309502421,-0.000733003,0.000034795,1.800000000,1.800000000,10.237187113,0.800000000
65.999999993,-121.736499169,2.637639079,0.309495752,-0.000711474,0.000043059,1.800000000,1.800000000,10.276186062,0.800000000
66.499999993,-121.236499295,2.637283342,0.309486521,-0.000685598,0.000051751,1.800000000,1.800000000,10.315037566,0.800000000
66.999999992,-120.736499413,2.636940543,0.309476012,-0.000654849,0.000061498,1.800000000,1.800000000,10.353743284,0.800000000
67.499999992,-120.236499521,2.636613119,0.309466501,-0.000619124,0.000071451,1.800000000,1.800000000,10.392304845,0.800000000
67.999999991,-119.736499618,2.636303557,0.309460471,-0.000577730,0.000082787,1.800000000,1.800000000,10.430723848,0.800000000
68.499999990,-119.236499702,2.636014692,0.309449940,-0.000529917,0.000095626,1.800000000,1.800000000,10.469001862,0.800000000
68.999999989,-118.736499774,2.635749733,0.309447138,-0.000475496,0.000108841,1.800000000,1.800000000,10.507140428,0.800000000
69.499999987,-118.236499832,2.635511985,0.309450282,-0.000414119,0.000122755,1.800000000,1.800000000,10.545141060,0.800000000
69.999999985,-117.736499877,2.635304925,0.309437813,-0.000344629,0.000138979,1.800000000,1.800000000,10.583005243,0.800000000
70.499999982,-117.236499910,2.635132611,0.309448260,-0.000266749,0.000155760,1.800000000,1.800000000,10.620734436,0.800000000
70.999999978,-116.736499931,2.634999236,0.309464610,-0.000180647,0.000172204,1.800000000,1.800000000,10.658330074,0.800000000
71.499999974,-116.236499944,2.634908912,0.309456567,-0.000084007,0.000193280,1.800000000,1.800000000,10.695793564,0.800000000
71.999999968,-115.736499951,2.634866909,0.309450904,0.000023834,0.000215683,1.800000000,1.800000000,10.733126290,0.800000000
72.499999962,-115.236499958,2.634878826,0.309444476,0.000141275,0.000234882,1.800000000,1.800000000,10.770329611,0.800000000
72.999999954,-114.736499971,2.634949464,0.309433766,0.000271947,0.000261342,1.800000000,1.800000000,10.807404865,0.800000000
73.499999944,-114.236499999,2.635085437,0.309426956,0.000416303,0.000288713,1.800000000,1.800000000,10.769844970,-0.810439267
73.999999932,-113.736500054,2.635293589,0.309437762,0.000574703,0.000316801,1.800000000,1.800000000,10.699979472,-1.500000000
74.499999917,-113.236500151,2.635580940,0.309443251,0.000747681,0.000345954,1.800000000,1.800000000,10.629654780,-1.500000000
74.999999900,-112.736500309,2.635954781,0.309444035,0.000937198,0.000379035,1.800000000,1.800000000,10.558861719,-1.500000000
75.499999879,-112.236500549,2.636423380,0.309462414,0.001146149,0.000417902,1.800000000,1.800000000,10.487590804,-1.500000000
75.999999855,-111.736500902,2.636996454,0.309522186,0.001368648,0.000444998,1.800000000,1.800000000,10.415832225,-1.500000000
76.499999826,-111.236501399,2.637680778,0.309553751,0.001614815,0.000492333,1.800000000,1.800000000,10.343575834,-1.500000000
76.999999792,-110.736502085,2.638488185,0.309563825,0.001880678,0.000531727,1.800000000,1.800000000,10.270811123,-1.500000000
77.499999751,-110.236503010,2.639428523,0.309609992,0.002168260,0.000575164,1.800000000,1.800000000,10.197527213,-1.500000000
77.999999704,-109.736504232,2.640512653,0.309664737,0.002479670,0.000622819,1.800000000,1.800000000,10.123712826,-1.500000000
78.499999648,-109.236505826,2.641752486,0.309674994,0.002815612,0.000671884,1.800000000,1.800000000,10.049356276,-1.500000000
78.999999585,-108.736507870,2.643160290,0.309708465,0.003177565,0.000723907,1.800000000,1.800000000,9.974445436,-1.500000000
79.499999511,-108.236510469,2.644749069,0.309782864,0.003566218,0.000777305,1.800000000,1.800000000,9.898967723,-1.500000000
79.999999424,-107.736513735,2.646532174,0.309868798,0.003980844,0.000829252,1.800000000,1.800000000,9.822910069,-1.500000000
80.499999328,-107.236517793,2.648522590,0.310148699,0.004423858,0.000886030,1.800000000,1.800000000,9.746258899,-1.500000000
80.999999216,-106.736522797,2.650734512,0.310885332,0.004891645,0.000935573,1.800000000,1.800000000,9.669000096,-1.500000000
81.499999096,-106.236528900,2.653180324,0.311981952,0.005394221,0.001005153,1.800000000,1.800000000,9.591118976,-1.500000000
81.999998955,-105.736536315,2.655877420,0.313279498,0.005932194,0.001075946,1.800000000,1.800000000,9.512600257,-1.500000000
82.499998791,-105.236545276,2.658843499,0.314670672,0.006499834,0.001135282,1.800000000,1.800000000,9.433428016,-1.500000000
82.999998610,-104.736556020,2.662093392,0.315898489,0.007108016,0.001216365,1.800000000,1.800000000,9.353585659,-1.500000000
83.499998399,-104.236568862,2.665647369,0.316702427,0.007762376,0.001308720,1.800000000,1.800000000,9.273055878,-1.500000000
83.999998166,-103.736584158,2.669528516,0.317164683,0.008433312,0.001341872,1.800000000,1.800000000,9.191820604,-1.500000000
84.499997912,-103.236602192,2.673745120,0.317545803,0.009140028,0.001413433,1.800000000,1.800000000,9.109860963,-1.500000000
84.999997633,-102.736623356,2.678315067,0.318034434,0.009887264,0.001494472,1.800000000,1.800000000,9.027157227,-1.500000000
85.499997335,-102.236648093,2.683258616,0.318690833,0.010647340,0.001520154,1.800000000,1.800000000,8.943688752,-1.500000000
85.999997017,-101.736676753,2.688582182,0.319530193,0.011433066,0.001571452,1.800000000,1.800000000,8.859433924,-1.500000000
86.499996677,-101.236709771,2.694298586,0.320509410,0.012250802,0.001635474,1.800000000,1.800000000,8.774370090,-1.500000000
86.999996323,-100.736747645,2.700423830,0.321480218,0.013064507,0.001627411,1.800000000,1.800000000,8.688473487,-1.500000000
87.499995967,-100.236790671,2.706955893,0.322333008,0.013885643,0.001642273,1.800000000,1.800000000,8.601719166,-1.500000000
87.999995609,-99.736839230,2.713898486,0.323043321,0.014712958,0.001654631,1.800000000,1.800000000,8.514080906,-1.500000000
88.499995258,-99.236893698,2.721254695,0.323611755,0.015530916,0.001635917,1.800000000,1.800000000,8.425531125,-1.500000000
88.999994911,-98.736954347,2.729019835,0.324051665,0.016341628,0.001621425,1.800000000,1.800000000,8.336040773,-1.500000000
89.499994559,-98.237021459,2.737190280,0.324383157,0.017190463,0.001697670,1.800000000,1.800000000,8.245579229,-1.500000000
89.999994186,-97.737095708,2.745785081,0.324624090,0.018084101,0.001787279,1.800000000,1.800000000,8.154114173,-1.500000000
90.499993752,-97.237177899,2.754826631,0.324793597,0.019040477,0.001912753,1.800000000,1.800000000,8.061611455,-1.500000000
90.999993226,-96.737269056,2.764346284,0.324906839,0.020086139,0.002091326,1.800000000,1.800000000,7.968034941,-1.500000000
91.499992592,-96.237370550,2.774388666,0.324974297,0.021227115,0.002281955,1.800000000,1.800000000,7.873346349,-1.500000000
91.999991856,-95.737483929,2.785001410,0.325002835,0.022431815,0.002409404,1.800000000,1.800000000,7.777505059,-1.500000000
92.499991041,-95.237610536,2.796216359,0.324997956,0.023695060,0.002526494,1.800000000,1.800000000,7.680467914,-1.500000000
92.999990158,-94.737751776,2.808062760,0.324963199,0.025008787,0.002627459,1.800000000,1.800000000,7.582189000,-1.500000000
93.499989226,-94.237909059,2.820565826,0.324900711,0.026347571,0.002677573,1.800000000,1.800000000,7.482619383,-1.500000000
93.999988257,-93.738083566,2.833738062,0.324809461,0.027694222,0.002693307,1.800000000,1.800000000,7.381706831,-1.500000000
94.499987274,-93.238276279,2.847583376,0.324680155,0.029032054,0.002675668,1.800000000,1.800000000,7.279395489,-1.500000000
94.999986334,-92.738487919,2.862097337,0.324494700,0.030319873,0.002575643,1.800000000,1.800000000,7.175625513,-1.500000000
95.499985488,-92.238718571,2.877254925,0.324235527,0.031512242,0.002384740,1.800000000,1.800000000,7.070332668,-1.500000000
95.999984788,-91.738967506,2.893008416,0.323894838,0.032555969,0.002087457,1.800000000,1.800000000,6.963447863,-1.500000000
96.499984278,-91.239232964,2.909283509,0.323476540,0.033393362,0.001674788,1.800000000,1.800000000,6.854896620,-1.500000000
96.999983974,-90.739512022,2.925977077,0.322995349,0.033966454,0.001146184,1.800000000,1.800000000,6.744598475,-1.500000000
97.499983847,-90.239800550,2.942957034,0.322472997,0.034200832,0.000468756,1.800000000,1.800000000,6.632466281,-1.500000000
97.999983808,-89.740092985,2.960054115,0.321929350,0.034003519,-0.000394626,1.800000000,1.800000000,6.518405409,-1.500000000
98.499983668,-89.240382158,2.977052593,0.321373584,0.033280982,-0.001445074,1.800000000,1.800000000,6.402312825,-1.500000000
98.999983084,-88.740659621,2.993689993,0.320804468,0.031937233,-0.002687505,1.800000000,1.800000000,6.284076006,-1.500000000
99.499981537,-88.240916143,3.009655846,0.320239159,0.029892521,-0.004089442,1.800000000,1.800000000,6.163571683,-1.500000000
99.999978378,-87.741142675,3.024599786,0.319523202,0.027054811,-0.005675467,1.800000000,1.800000000,6.040664316,-1.500000000
100.499972790,-87.241331240,3.038125390,0.318882668,0.023319936,-0.007469857,1.800000000,1.800000000,5.915204319,-1.500000000
100.999963606,-86.741476370,3.049784087,0.318085242,0.018679039,-0.009281998,1.800000000,1.800000000,5.787025980,-1.500000000
101.499949781,-86.241577417,3.059122805,0.311876535,0.013108946,-0.011140542,1.800000000,1.800000000,5.655944763,-1.500000000
101.999930377,-85.741639780,3.065676836,0.305848801,0.006612802,-0.012992850,1.800000000,1.800000000,5.521754194,-1.500000000
102.499904787,-85.241676301,3.068983044,0.300382328,-0.000954058,-0.015134580,1.800000000,1.800000000,5.384221963,-1.500000000
102.999871200,-84.741710116,3.068506047,0.295264875,-0.009782267,-0.017657766,1.800000000,1.800000000,5.243085628,-1.500000000
103.499825179,-84.241780057,3.063615442,0.290525065,-0.020055376,-0.020548380,1.800000000,1.800000000,5.098047172,-1.500000000
103.999761555,-83.741944219,3.053589702,0.291437470,-0.032028078,-0.023948888,1.800000000,1.800000000,4.948765082,-1.500000000
104.499673783,-83.242288374,3.037581212,0.292479725,-0.045894895,-0.027739066,1.800000000,1.800000000,4.794845061,-1.500000000
104.999557705,-82.742930823,3.014647145,0.293474483,-0.061747919,-0.031714104,1.800000000,1.800000000,4.635826506,-1.500000000
105.499409305,-82.244031838,2.983801959,0.294413913,-0.079606691,-0.035729032,1.800000000,1.800000000,4.471166804,-1.500000000
105.999222868,-81.745801155,2.944055466,0.295491102,-0.099561850,-0.039926280,1.800000000,1.800000000,4.300219983,-1.500000000
106.498992921,-81.248506057,2.894379600,0.296683618,-0.121619477,-0.044136907,1.800000000,1.800000000,4.122205931,-1.500000000
106.998712040,-80.752478132,2.833753736,0.297943567,-0.145738240,-0.048266027,1.800000000,1.800000000,3.941938605,-1.454518869
107.498378179,-80.258108970,2.761190779,0.299213292,-0.172060164,-0.052680674,1.800000000,1.800000000,3.773157816,-1.303030124
107.997984158,-79.765880107,2.675652013,0.300421009,-0.200542509,-0.057011525,1.800000000,1.800000000,3.627014591,-1.082337990
108.497522890,-79.276352804,2.576143400,0.301519083,-0.230897695,-0.060767970,1.800000000,1.800000000,3.513122288,-0.813957536
108.996997989,-78.790133101,2.461837780,0.302476931,-0.263421678,-0.065118296,1.800000000,1.800000000,3.393744303,-0.825394314
109.496398808,-78.307959275,2.331800941,0.303271300,-0.298030307,-0.069301928,1.800000000,1.800000000,3.289712713,-0.696124869
109.995726404,-77.830643678,2.185179427,0.303932890,-0.334336582,-0.072711309,1.800000000,1.800000000,3.211660646,-0.508128970
110.494985735,-77.359029228,2.021351192,0.304527944,-0.372482089,-0.076405256,1.800000000,1.800000000,3.133062180,-0.499425299
110.994170661,-76.894074953,1.839683603,0.305110718,-0.412560310,-0.080286941,1.800000000,1.800000000,3.056385820,-0.475359249
