index,s,x,y,yaw,center_on_road,left_road_extent,right_road_extent
28,13.860439683,719.119977715,-1389.28686311,2.473028416,1,4.93865642548,2.06861314774
29,14.345370812,718.739446222,-1388.98627371,2.519811773,1,4.93225402832,2.07601051331
30,14.828562327,718.346687666,-1388.70482255,2.570953234,1,4.92666845322,2.08118076324
31,15.309961473,717.941563446,-1388.44478505,2.626407902,1,4.92335891724,2.08888511658
32,15.789620615,717.52416324,-1388.20845908,2.685886537,1,4.9181429863,2.09960670471
33,16.267650373,717.094916183,-1387.99807987,2.749014713,1,4.91219787598,2.10571241379
34,16.744147018,716.654668599,-1387.81578583,2.815517564,1,4.90421504974,2.10293102264
35,17.219136238,716.204708036,-1387.66363376,2.88531978,1,4.90834798813,2.11066761017
36,17.692576839,715.746729326,-1387.5436275,2.958478588,1,4.91004571915,2.11529750824
37,18.164430781,715.282764115,-1387.45770646,3.03498547,1,4.90888566971,2.12044906616
38,18.634743793,714.815121148,-1387.40766263,3.114608463,1,4.90697107315,2.13021945953
39,19.103657027,714.346378623,-1387.39501092,-3.086248586,1,4.9114071846,2.13582715988
40,19.571325039,713.879426653,-1387.42088036,-3.00156963,1,4.91625909805,2.13432817459
41,20.037802908,713.417514304,-1387.48598477,-2.91458959,1,4.92204351425,2.13092756271
42,20.503011356,712.96424066,-1387.59068388,-2.825024958,1,4.93162164688,2.13732194901
43,20.966860764,712.523440155,-1387.73508328,-2.732624855,1,4.94891195297,2.14783887863
44,21.429501889,712.09895222,-1387.91905829,-2.637816622,1,4.97682056427,2.14938173294
45,21.891508314,711.694342709,-1388.14208538,-2.54206142,1,5.01372690201,2.15772781372
46,22.353752986,711.312713411,-1388.40290949,-2.447336902,1,5.05164089203,2.15492639542
47,22.816986484,710.956704527,-1388.6992926,-2.355019543,1,5.07923774719,2.12991294861
48,23.281476660,710.628646505,-1389.02812243,-2.265257148,1,5.08754701614,2.12925024033
49,23.747073025,710.330678227,-1389.38588615,-2.177484619,1,5.07019844055,2.13713722229
50,24.213632477,710.064669408,-1389.76918372,-2.091518711,1,5.01333436966,2.14340877533
51,24.681376762,709.831963395,-1390.17493319,-2.008135133,1,4.95249948502,2.14312334061
52,25.150855625,709.6331249,-1390.60022562,-1.928667762,1,4.9037109375,2.13167638779
53,25.622601945,709.467880976,-1391.04208424,-1.854157417,1,4.88914670944,2.11127548218
54,26.096824632,709.33529577,-1391.49739547,-1.784854909,1,4.90416097641,2.09948987961
55,26.573373766,709.234063585,-1391.96306823,-1.720353063,1,4.90890483856,2.10126276016
56,27.051930228,709.162758753,-1392.43628268,-1.660050886,1,4.90532541275,2.09912586212
57,27.532218638,709.119947718,-1392.91465928,-1.603534103,1,4.90911502838,2.09205198288
58,28.014096733,709.104174918,-1393.39627916,-1.55067098,1,4.91645412445,2.08381528854
59,28.497517901,709.11390328,-1393.87960244,-1.501488991,1,4.92507219315,2.0754073143
60,28.982456455,709.147486178,-1394.36337675,-1.456027202,1,4.92991285324,2.07206678391
61,29.468873152,709.203189322,-1394.84659344,-1.414294714,1,4.93165044785,2.06876840591
62,29.956725956,709.279227785,-1395.328484,-1.37630999,1,4.93817329407,2.06186943054
63,30.445982766,709.373782819,-1395.80851688,-1.342116272,1,4.94552345276,2.05449876785
64,30.936607012,709.485003479,-1396.28636844,-1.311723384,1,4.95194749832,2.04807481766
65,31.428528820,709.611026242,-1396.76187378,-1.285024715,1,4.95757694244,2.04248418808
66,31.921630883,709.750030656,-1397.23497781,-1.261762987,1,4.9633975029,2.03665943146
67,32.415758665,709.900313647,-1397.70569778,-1.241559791,1,4.96964731216,2.03035345078
68,32.910741107,710.060351699,-1398.17409444,-1.223967885,1,4.97307958603,2.02696447372
69,33.406406593,710.228836731,-1398.64024578,-1.20851039,1,4.97576370239,2.02423763275
70,33.902591980,710.40469114,-1399.10422333,-1.194707621,1,4.97899227142,2.02101678848
71,34.399150184,710.587069699,-1399.56607624,-1.182107885,1,4.98139190674,2.01862297058
72,34.895959685,710.775348088,-1400.02582718,-1.17032834,1,4.9823225975,2.01781311035
73,35.392935000,710.969093588,-1400.48348114,-1.159098991,1,4.98229036331,2.01781148911
74,35.890034274,711.168015526,-1400.93904425,-1.148294544,1,4.98227682114,2.01785020828
75,36.387258271,711.371899006,-1401.39254533,-1.137933089,1,4.98245716095,2.01760950089
76,36.884636295,711.580534999,-1401.8440494,-1.128126658,1,4.98288183212,2.01712799072
77,37.382201183,711.793668577,-1402.29365467,-1.118992895,1,4.98502120972,2.01497917175
78,37.879963753,712.010986101,-1402.74147234,-1.110566148,1,4.98671741486,2.01329097748
79,38.377900624,712.232146926,-1403.18759902,-1.102757556,1,4.98829545975,2.01170473099
80,38.875963662,712.456841514,-1403.63209776,-1.095392843,1,4.98950824738,2.01050081253
81,39.374106579,712.684840145,-1404.07500068,-1.08831031,1,4.98980455399,2.01029310226
82,39.872312631,712.915999199,-1404.51633361,-1.081460018,1,4.9885392189,2.01161394119
83,40.370606257,713.150217229,-1404.95615,-1.07494244,1,4.98717336655,2.0128783226
84,40.869042012,713.387364424,-1405.39455553,-1.068964719,1,4.98846759796,2.01153974533
85,41.367678244,713.627224468,-1405.8317114,-1.063743901,1,4.99119262695,2.0088809967
86,41.866551103,713.86947845,-1406.2678159,-1.059413683,1,4.99401378632,2.00599069595
87,42.365662601,714.113735369,-1406.70307541,-1.05598258,1,4.99546003342,2.00454883575
88,42.864987206,714.359589196,-1407.13767978,-1.053358717,1,4.99631843567,2.00368890762
89,43.364490822,714.606671066,-1407.57179315,-1.051419681,1,4.99646110535,2.00354452133
90,43.864149687,714.854671289,-1408.00556137,-1.05008277,1,4.99794216156,2.00207958221
91,44.363958037,715.103325568,-1408.43912732,-1.049333673,1,4.99915485382,2.00085449219
92,44.863921475,715.352381817,-1408.87264136,-1.049200763,1,4.99916687012,2.00083332062
93,45.364042565,715.601574235,-1409.30625899,-1.049698813,1,4.99993343353,2.00011062622
94,45.864308821,715.850622927,-1409.74012657,-1.050781338,1,5.00243425369,1.99768438339
95,46.364689429,716.099258621,-1410.17436273,-1.052326728,1,5.00418119431,1.99583921432
96,46.865141066,716.347258153,-1410.6090443,-1.054160919,1,5.00405406952,1.99594612122
97,47.365620044,716.594473484,-1411.0442038,-1.056106459,1,5.00338201523,1.99661827087
98,47.866095958,716.84084022,-1411.47984077,-1.058038779,1,5.0027964592,1.99720401764
99,48.366559784,717.086358776,-1411.91594246,-1.059920345,1,5.00288991928,1.99711475372
100,48.867020451,717.331054799,-1412.35250258,-1.061787645,1,5.00274486542,1.99725542068
101,49.367491094,717.574940069,-1412.78952756,-1.06369531,1,5.00251111984,1.99749326706
102,49.867974033,717.817997169,-1413.22702776,-1.065654368,1,5.00307273865,1.99695110321
103,50.368454069,718.060195311,-1413.66500073,-1.067603943,1,5.00402584076,1.99601097107
104,50.868902082,718.30152369,-1414.103417,-1.069425425,1,5.00453605652,1.99546384811
105,51.369283515,718.5420211,-1414.54221374,-1.070977545,1,5.00305109024,1.99699792862
106,51.869565818,718.781789647,-1414.98129622,-1.072127962,1,5.00114450455,1.99886550903
107,52.369723332,719.020993226,-1415.42054465,-1.072774088,1,5.00076971054,1.99923009872
108,52.869740530,719.259845918,-1415.85982428,-1.072856198,1,5.00064496994,1.99935493469
109,53.369612746,719.498593294,-1416.29899614,-1.072359464,1,5.00027389526,1.99975452423
110,53.869341600,719.737490258,-1416.73792343,-1.071294648,1,4.99810495377,2.00202655792
111,54.368924218,719.976784418,-1417.17646773,-1.069655028,1,4.99567403793,2.00437908173
112,54.868339717,720.216717013,-1417.61447251,-1.067364406,1,4.99624500275,2.00378265381
113,55.367539736,720.457548326,-1418.0517378,-1.064243099,1,4.99693641663,2.00308895111
114,55.866450053,720.699602749,-1418.48799594,-1.060018092,1,4.99579591751,2.00437765121
115,56.364986024,720.943315199,-1418.92290093,-1.054385846,1,4.99256486893,2.00794296265
116,56.863075470,721.189252786,-1419.3560381,-1.047100449,1,4.98821783066,2.01229858398
117,57.360673991,721.438093889,-1419.78694689,-1.038028564,1,4.98474349976,2.01573286057
118,57.857761013,721.690574055,-1420.21513993,-1.02712957,1,4.98184337616,2.01855373383
119,58.354322963,721.947434398,-1420.64010644,-1.014390947,1,4.97986011505,2.02065725327
120,58.850345985,722.209402614,-1421.06130887,-0.99980384,1,4.97755899429,2.02293081284
121,59.345832911,722.477197124,-1421.47819422,-0.98342367,1,4.97571630478,2.02493896484
122,59.840831486,722.751513424,-1421.89023082,-0.965457522,1,4.97225246429,2.02977361679
123,60.335444310,723.032968258,-1422.29695557,-0.946277326,1,4.96545333862,2.0362695694
124,60.829806522,723.322025369,-1422.69800417,-0.926331353,1,4.96342773437,2.03662528992
125,61.324047432,723.618950882,-1423.09311089,-0.906025971,1,4.9679274559,2.03207263947
126,61.818263583,723.923822153,-1423.48208789,-0.885660036,1,4.97138223648,2.02892999649
127,62.312513948,724.236573184,-1423.86480217,-0.86542162,1,4.96971702576,2.03180551529
128,62.806825340,724.557044733,-1424.24115538,-0.845396938,1,4.96515836716,2.03588724136
129,63.301191250,724.88502405,-1424.61105702,-0.825552524,1,4.96454992294,2.03549804688
130,63.795562616,725.220282489,-1424.9743817,-0.805707164,1,4.96971092224,2.03030099869
131,64.289846918,725.562624448,-1425.33091915,-0.785547733,1,4.97385635376,2.02634744644
132,64.783932564,725.911943499,-1425.68034272,-0.764723933,1,4.97239522934,2.02989234924
133,65.277734676,726.268258025,-1426.02222059,-0.742992039,1,4.96480903625,2.03823757172
134,65.771234347,726.631694753,-1426.35607037,-0.720320674,1,4.95901451111,2.04164037704
135,66.264481716,727.002416636,-1426.68142902,-0.696881879,1,4.96033401489,2.03979177475
136,66.757560967,727.380533086,-1426.99790192,-0.672937229,1,4.96346330643,2.03681459427
137,67.250548631,727.766046634,-1427.30517402,-0.648718753,1,4.96415634155,2.0368106842
138,67.743500577,728.158859601,-1427.60299879,-0.624401715,1,4.96167135239,2.03978300095
139,68.236471138,728.55881304,-1427.89119529,-0.600165428,1,4.95908470154,2.04174184799
140,68.729533984,728.965709305,-1428.16966682,-0.576246839,1,4.95930671692,2.04096307755
141,69.222775409,729.379298936,-1428.43842456,-0.552908747,1,4.96143980026,2.03870668411
142,69.716263183,729.799257305,-1428.69758697,-0.530344382,1,4.96500530243,2.03513593674
143,70.210020580,730.225188691,-1428.94734449,-0.508608898,1,4.9666103363,2.03369426727
144,70.704029091,730.656666972,-1429.18790821,-0.487639245,1,4.96693000793,2.03352613449
145,71.198255361,731.093286935,-1429.41947378,-0.467339695,1,4.96753044128,2.0327299118
146,71.692677945,731.53469256,-1429.6422175,-0.447657767,1,4.96783409119,2.03253278732
147,72.187293562,731.980570447,-1429.85631449,-0.428593816,1,4.96873874664,2.03139028549
148,72.682101736,732.43062374,-1430.06195291,-0.410146979,1,4.97044391632,2.02973279953
149,73.177082375,732.884551787,-1430.25932353,-0.39224498,1,4.97165603638,2.02846794128
150,73.672182583,733.342050725,-1430.44858245,-0.374707185,1,4.97322463989,2.02696704865
151,74.167320125,733.802833066,-1430.62980281,-0.357261366,1,4.97343435287,2.02693758011
152,74.662400394,734.266653007,-1430.80293725,-0.339601983,1,4.97300329208,2.0274271965
153,75.157337126,734.733322578,-1430.96780653,-0.321457661,1,4.97166528702,2.02891778946
154,75.652066197,735.202709587,-1431.12411613,-0.302632883,1,4.97028675079,2.03038539886
155,76.146546289,735.674718085,-1431.27148824,-0.283005306,1,4.96869668961,2.03197460175
156,76.640748966,736.149261659,-1431.40949071,-0.262490678,1,4.96721200943,2.03348608017
157,77.134648863,736.626243843,-1431.53765118,-0.241013502,1,4.96646461487,2.03409442902
158,77.628225718,737.105554632,-1431.65546153,-0.218519863,1,4.96537046432,2.03567428589
159,78.121480712,737.58707972,-1431.76239178,-0.195033525,1,4.96344509125,2.03766002655
160,78.614455094,738.070707886,-1431.85792993,-0.170709863,1,4.96084308624,2.04055089951
161,79.107230280,738.556320301,-1431.94164353,-0.145821208,1,4.95820198059,2.04280433655
162,79.599895682,739.043757002,-1432.01323026,-0.120640346,1,4.95819444656,2.04226636887
163,80.092494554,739.532775555,-1432.07251352,-0.095270367,1,4.95943641663,2.04100656509
164,80.584984001,740.023031665,-1432.11936222,-0.0695422,1,4.96117420197,2.03919887543
165,81.077247583,740.514105405,-1432.15356773,-0.043087732,1,4.96268234253,2.03824415207
166,81.569165540,741.005566797,-1432.1747568,-0.01557583,1,4.95984201431,2.0424779892
167,82.060699320,741.497040953,-1432.18241254,0.013045533,1,4.95505828857,2.04816350937
168,82.551925405,741.988225239,-1432.17600441,0.042494503,1,4.94889602661,2.05359601974
169,83.042983546,742.478840075,-1432.15514342,0.072355469,1,4.94720363617,2.05305490494
170,83.533968508,742.968540367,-1432.11964896,0.102403827,1,4.95314798355,2.0468585968
171,84.024841466,743.456841793,-1432.0694695,0.132822515,1,4.95799198151,2.04267930984
172,84.515425997,743.943105281,-1432.00450025,0.164156323,1,4.95771694183,2.04475469589
173,85.005490517,744.426581657,-1431.92441388,0.197044315,1,4.95283374786,2.05237073898
174,85.494853673,744.906475391,-1431.82861043,0.231933052,1,4.94489545822,2.05984172821
175,85.983434016,745.381973451,-1431.71630572,0.268979858,1,4.93967514038,2.06264152527
176,86.471215046,745.852215094,-1431.58667883,0.308186492,1,4.93881874084,2.06341972351
177,86.958171547,746.316228751,-1431.43896979,0.349597605,1,4.93827800751,2.0643073082
178,87.444232600,746.77288827,-1431.27248427,0.393364284,1,4.93785619736,2.06583452225
179,87.929309382,747.2209172,-1431.08655535,0.439649259,1,4.93553009033,2.07362518311
180,88.413345076,747.658921585,-1430.88053906,0.488522347,1,4.92807922363,2.0825969696
181,88.896332483,748.085412659,-1430.65386264,0.539955144,1,4.92013339996,2.08726158142
182,89.378300590,748.498812003,-1430.40608403,0.593850737,1,4.91703920364,2.08625030518
183,89.859315899,748.897473703,-1430.13692873,0.649993796,1,4.92080087662,2.08282327652
184,90.339515675,749.279754767,-1429.84632072,0.707952398,1,4.92273445129,2.09222517014
185,90.819125484,749.644111932,-1429.53444026,0.767097613,1,4.91701908112,2.10508508682
186,91.298401009,749.989155849,-1429.20179972,0.826832049,1,4.90410699844,2.10508794785
187,91.777504627,750.313609658,-1428.84928022,0.88689668,1,4.90654468536,2.0934586525
188,92.256414404,750.61619467,-1428.47807019,0.947489742,1,4.91815280914,2.08445663452
189,92.734970973,750.895539212,-1428.08950486,1.009029254,1,4.92276592255,2.08982686996
190,93.213067136,751.150212685,-1427.68488484,1.071659939,1,4.9203956604,2.10556325912
191,93.690851336,751.378912439,-1427.26539209,1.134848967,1,4.91100616455,2.11498537064
192,94.168773017,751.580724114,-1426.83217023,1.19742119,1,4.89461297989,2.10872478485
193,94.647407183,751.755310759,-1426.38651322,1.258070625,1,4.90474891663,2.09550170898
194,95.127179212,751.902914197,-1425.93001084,1.315976819,1,4.91439218521,2.08714618683
195,95.608197986,752.024164959,-1425.46452473,1.371064357,1,4.91937236786,2.08359203339
196,96.090305047,752.119818199,-1424.99200206,1.423773178,1,4.92082414627,2.08208284378
197,96.573265061,752.190568968,-1424.51425244,1.474597238,1,4.92177629471,2.08205013275
198,97.056938000,752.237026132,-1424.03281579,1.523741263,1,4.92159337997,2.0804394722
199,97.541336341,752.259811117,-1423.54895362,1.571050533,1,4.924335289,2.07715454102
200,98.026580145,752.259687765,-1423.06370983,1.616144478,1,4.92801885605,2.07274551392
201,98.512814419,752.237645496,-1422.57797543,1.658613888,1,4.9325548172,2.06833839417
202,99.000138130,752.194904901,-1422.09252962,1.698189183,1,4.93589601517,2.06481990814
203,99.488564285,752.132851061,-1421.60806142,1.734836663,1,4.94050426483,2.05956039429
204,99.978015859,752.052920866,-1421.12518048,1.76875942,1,4.94824295044,2.05180025101
205,100.468355159,751.956484553,-1420.64441789,1.800306655,1,4.95295362473,2.0473818779
206,100.959432819,751.844764031,-1420.16621731,1.829837952,1,4.95525808334,2.0454911232
207,101.451132119,751.718813157,-1419.69092311,1.857614518,1,4.9550280571,2.04594202042
208,101.943386189,751.579553577,-1419.21877818,1.883771773,1,4.95518054962,2.04525709152
209,102.436162749,751.427832158,-1418.74993988,1.908374809,1,4.96050424576,2.03952217102
210,102.929432929,751.264459489,-1418.28451015,1.931502146,1,4.96524047852,2.03484649658
211,103.423152209,751.090208811,-1417.82256271,1.953282637,1,4.96699495316,2.03329458237
212,103.917270639,750.905789845,-1417.3641495,1.97384822,1,4.96773929596,2.03273801804
213,104.411762779,750.711836426,-1416.90928188,1.993239252,1,4.96765022278,2.03263454437
214,104.906650059,750.508937668,-1416.4579001,2.011344068,1,4.96896572113,2.03111114502
215,105.401995299,750.297705139,-1416.00985131,2.027925155,1,4.97181396484,2.02818613052
216,105.897873109,750.078837785,-1415.56488852,2.042713919,1,4.97584543228,2.02416009903
217,106.394335379,749.853148459,-1415.12269047,2.055517953,1,4.97979230881,2.02020940781
218,106.891387299,749.621541119,-1414.6828966,2.066299603,1,4.98286552429,2.01713466644
219,107.388979309,749.384948828,-1414.24515022,2.075209474,1,4.9855266571,2.0144865036
220,107.887015719,749.144250937,-1413.80914013,2.08256465,1,4.98916368484,2.01092014313
221,108.385378329,748.900192913,-1413.3746278,2.088769092,1,4.99326343536,2.00679721832
222,108.883957829,748.653336305,-1412.94144961,2.094200495,1,4.99400110245,2.00620222092
223,109.382679909,748.404059324,-1412.50949511,2.099114235,1,4.99129495621,2.00887680054
224,109.881512949,748.152606915,-1412.07867486,2.103614483,1,4.99039411545,2.00960626602
225,110.380452849,747.899163978,-1411.64889852,2.107710879,1,4.99225959778,2.00776548386
226,110.879493079,747.643911319,-1411.22007777,2.111429138,1,4.9948800087,2.00515165329
227,111.378599569,747.387031864,-1410.79215228,2.114902276,1,4.99665813446,2.00334310532
228,111.877708799,747.128666297,-1410.36511919,2.118373863,1,4.99649753571,2.00357761383
229,112.376751109,746.868854645,-1409.93904275,2.122107535,1,4.99477996826,2.00533285141
230,112.875681369,746.60751267,-1409.51403477,2.126270694,1,4.9925658226,2.00754966736
231,113.374494719,746.344465242,-1409.09021782,2.130877065,1,4.99102296829,2.00905618668
232,113.873219099,746.079515622,-1408.66769243,2.135817826,1,4.99109230042,2.00892524719
233,114.371895019,745.812507592,-1408.24652217,2.140939153,1,4.99157733917,2.00842380524
234,114.870559919,745.543352068,-1407.82673414,2.14609993,1,4.99222784042,2.00778656006
235,115.369245809,745.272022293,-1407.40832315,2.151178781,1,4.99222755432,2.00783224106
236,115.867985319,744.998541571,-1406.99125074,2.156050771,1,4.99101934433,2.00904178619
237,116.366815449,744.722982069,-1406.57544012,2.160574685,1,4.99112815857,2.0088722229
238,116.865772419,744.44547376,-1406.16077496,2.164613309,1,4.99284763336,2.00716934204
239,117.364880289,744.166208608,-1405.74710887,2.168076058,1,4.99503087997,2.00498733521
240,117.864141679,743.885426374,-1405.33428533,2.1709534,1,4.99607391357,2.00392608643
241,118.363537239,743.603381691,-1404.92216069,2.173318537,1,4.99671487808,2.00328550339
242,118.863033869,743.320305788,-1404.51062099,2.175296926,1,4.99703807831,2.0029624939
243,119.362595359,743.036379395,-1404.09958878,2.177026497,1,4.99731254578,2.00268764496
244,119.862189169,742.751724096,-1403.68902168,2.178632095,1,4.99765949249,2.00234060287
245,120.361787949,742.466407124,-1403.27890808,2.180219635,1,4.99797964096,2.00202741623
246,120.861368709,742.180449755,-1402.86926272,2.18187856,1,4.99758338928,2.00242061615
247,121.360913199,741.893834019,-1402.46012202,2.183679845,1,4.99709472656,2.00291490555
248,121.860409789,741.606509325,-1402.05153744,2.185668402,1,4.99679117203,2.00322294235
249,122.359854479,741.318402641,-1401.64356742,2.187859133,1,4.99648313522,2.00353193283
250,122.859249359,741.029431717,-1401.23627016,2.190243318,1,4.99593524933,2.00408239365
251,123.358600089,740.739516181,-1400.82969897,2.192798579,1,4.99555215836,2.00445718765
252,123.857915989,740.448582988,-1400.42389823,2.195488106,1,4.99571905136,2.00428676605
253,124.357213709,740.156570068,-1400.01889616,2.198246262,1,4.99564971924,2.00435628891
254,124.856519639,739.863436386,-1399.61469442,2.200969414,1,4.99523563385,2.00478897095
255,125.355864579,739.569180096,-1399.21126089,2.203537367,1,4.99485254288,2.00515680313
256,125.855269979,739.273853027,-1398.80853558,2.20586773,1,4.99509859085,2.00490312576
257,126.354733849,738.977553582,-1398.40645251,2.207970189,1,4.99691476822,2.0031460762
258,126.854228199,738.680391294,-1398.00496879,2.209955224,1,4.99887304306,2.00112943649
259,127.353712879,738.382438398,-1397.60408349,2.211979354,1,4.99874429703,2.00131635666
260,127.853158469,738.083698057,-1397.20383345,2.214156055,1,4.99649524689,2.00363912582
261,128.352563429,737.784111564,-1396.80426711,2.216489723,1,4.99431838989,2.00572500229
262,128.851954139,737.483602014,-1396.40541239,2.218877307,1,4.9940867424,2.00592060089
263,129.351367429,737.182127392,-1396.0072583,2.221176579,1,4.99613246918,2.00389585495
264,129.850828119,736.879709402,-1395.6097607,2.22329293,1,4.99774169922,2.00226268768
265,130.350337389,736.576421343,-1395.21286541,2.225223113,1,4.99784460068,2.00216665268
266,130.849879579,736.272347738,-1394.81653015,2.227028082,1,4.99739484787,2.00262117386
267,131.349439989,735.967548137,-1394.42072994,2.228763613,1,4.99686603546,2.00313940048
268,131.849018289,735.662051129,-1394.02544516,2.230429165,1,4.99664230347,2.00336008072
269,132.348627009,735.35587754,-1393.63064571,2.23197467,1,4.99685487747,2.00314512253
270,132.848278329,735.049067996,-1393.23628631,2.233352392,1,4.99763774872,2.00237197876
271,133.347971549,734.741689643,-1392.84231693,2.234565645,1,4.9985206604,2.00148506165
272,133.847691219,734.433817239,-1392.44869994,2.235675672,1,4.99923400879,2.00076589584
273,134.347416069,734.125504909,-1392.05542087,2.236766125,1,4.99899654388,2.00102424622
274,134.847131309,733.816769842,-1391.66248579,2.237894756,1,4.9976641655,2.0023560524
275,135.346835999,733.507598024,-1391.26990769,2.239064844,1,4.99729623795,2.00270376205
276,135.846541519,733.197966548,-1390.87769097,2.240231251,1,4.99774990082,2.00225028992
277,136.346263089,732.887867838,-1390.48582308,2.241334073,1,4.99812307358,2.00187749863
278,136.846009839,732.577321516,-1390.09427769,2.242337629,1,4.99889793396,2.00110311508
279,137.345779929,732.266367889,-1389.70302588,2.243249385,1,4.9986205101,2.00138206482
280,137.845564159,731.955048854,-1389.31204667,2.244105654,1,4.99854850769,2.00145263672
281,138.345355309,731.643390835,-1388.92132878,2.244934665,1,4.9990986824,2.00090208054
282,138.845155689,731.331403254,-1388.53086218,2.245726726,1,4.99874343872,2.00126752853
283,139.344976189,731.019093926,-1388.1406271,2.246438275,1,4.99804086685,2.00196113586
284,139.844826209,730.706488541,-1387.75059131,2.247031945,1,4.99819507599,2.00181427002
285,140.344700669,730.393636363,-1387.36072211,2.247528063,1,4.99946680069,2.00055150986
286,140.844572709,730.08059232,-1386.97101006,2.248033317,1,5.00053539276,1.99946718216
287,141.344397719,729.767380884,-1386.58149288,2.248724298,1,5.00042381287,1.99958906174
288,141.844127639,729.453960011,-1386.19226627,2.249790432,1,4.9990606308,2.00101003647
289,142.343727499,729.140206028,-1385.80347525,2.25136823,1,4.99715261459,2.00290708542
290,142.843184299,728.825929018,-1385.41529094,2.253506409,1,4.99567422867,2.00438146591
291,143.342503819,728.510909337,-1385.02788601,2.256179488,1,4.99503059387,2.00497817993
292,143.841699149,728.194933818,-1384.64142068,2.259333283,1,4.99491577148,2.00508832932
293,144.340779399,727.877814171,-1384.25604266,2.262929613,1,4.99504089355,2.005007267
294,144.839743859,727.55938452,-1383.87189673,2.266968305,1,4.99362678528,2.0064696312
295,145.338582909,727.23948645,-1383.4891362,2.271483602,1,4.99237222672,2.0076839447
296,145.837283849,726.917952414,-1383.10792958,2.276520852,1,4.99179439545,2.00825109482
297,146.335840279,726.594595962,-1382.72845742,2.282100194,1,4.99139766693,2.00865936279
298,146.834262219,726.269215141,-1382.35089715,2.288178383,1,4.99056806564,2.00953416824
299,147.332582069,725.941612581,-1381.9753985,2.294628674,1,4.98917856216,2.01099214554
300,147.830850569,725.611628783,-1381.60205926,2.301259125,1,4.98732662201,2.01280317307
301,148.329121299,725.279175365,-1381.23091449,2.307872704,1,4.98763694763,2.0123632431
302,148.827429429,724.9442495,-1380.86194883,2.314345076,1,4.98989601135,2.01011199951
303,149.325776349,724.606916327,-1380.49513009,2.320677886,1,4.99127187729,2.00875692368
304,149.824129689,724.267262565,-1380.13045027,2.326994746,1,4.99123840332,2.00881481171
305,150.322438629,723.925342431,-1379.76795556,2.333483082,1,4.99037532806,2.00975208282
306,150.820653609,723.581142435,-1379.40775488,2.340322235,1,4.98873643875,2.01142120361
307,151.318736829,723.234578712,-1379.05001127,2.347646773,1,4.98723134995,2.01285972595
308,151.816656829,722.885518431,-1378.69493206,2.355567606,1,4.98777551651,2.01225013733
309,152.314371569,722.533801658,-1378.34277404,2.364233031,1,4.98736906052,2.01286439896
310,152.811812539,722.179241662,-1377.99386899,2.373883015,1,4.98542146683,2.01487140656
311,153.308882709,721.821598095,-1377.64865916,2.384850247,1,4.98379011154,2.01652040482
312,153.805472879,721.46053911,-1377.30772192,2.397494628,1,4.98179502487,2.01885156631
