s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
14.828562327,718.346687666,-1388.704822553,649.599375455,2.570953234,0.106026091,1.500000000,1.500000000,1.165767872,-0.069187323
15.309961473,717.941563446,-1388.444785048,649.548316277,2.626407902,0.115388551,1.500000000,1.500000000,1.136838289,-0.063191637
15.789620615,717.524163240,-1388.208459085,649.496708062,2.685886537,0.124194545,1.500000000,1.500000000,1.109856028,-0.054261273
16.267650373,717.094916183,-1387.998079871,649.444984622,2.749014713,0.132249235,1.500000000,1.500000000,1.086233583,-0.044033736
16.744147018,716.654668599,-1387.815785830,649.393700943,2.815517564,0.139761607,1.500000000,1.500000000,1.066742491,-0.036261986
17.219136238,716.204708036,-1387.663633763,649.340876998,2.885319780,0.147165439,1.500000000,1.500000000,1.050472007,-0.033799524
17.692576839,715.746729326,-1387.543627499,649.285366492,2.958478588,0.154750696,1.500000000,1.500000000,1.035126709,-0.035854444
18.164430781,715.282764115,-1387.457706457,649.225836621,3.034985470,0.162366603,1.500000000,1.500000000,1.018651649,-0.036784150
18.634743793,714.815121148,-1387.407662629,649.159519925,3.114608463,0.169505402,1.500000000,1.500000000,1.001524365,-0.029220517
19.103657027,714.346378623,-1387.395010920,649.086910583,-3.086248586,0.175756262,1.500000000,1.500000000,0.987748591,-0.010750761
19.571325039,713.879426653,-1387.420880359,649.007457970,-3.001569630,0.181242911,1.500000000,1.500000000,0.982645259,0.000000000
20.037802908,713.417514304,-1387.485984769,648.919748324,-2.914589590,0.186656435,1.500000000,1.500000000,0.982645259,0.000000000
20.503011356,712.964240660,-1387.590683879,648.825580573,-2.825024958,0.192742998,1.500000000,1.500000000,0.982645259,0.000000000
20.966860764,712.523440155,-1387.735083283,648.727598362,-2.732624855,0.199391645,1.500000000,1.500000000,0.982645259,0.000000000
21.429501889,712.098952220,-1387.919058292,648.627163812,-2.637816622,0.204992116,1.500000000,1.500000000,0.982645259,0.000000000
21.891508314,711.694342709,-1388.142085376,648.525109143,-2.542061420,0.207126883,1.500000000,1.500000000,0.982645259,0.000000000
22.353752986,711.312713411,-1388.402909485,648.423457697,-2.447336902,0.204627425,1.500000000,1.500000000,0.982645259,0.000000000
22.816986484,710.956704527,-1388.699292595,648.322655937,-2.355019543,0.198948421,1.500000000,1.500000000,0.982645259,0.000000000
23.281476660,710.628646505,-1389.028122426,648.225462750,-2.265257148,0.192954652,1.500000000,1.500000000,0.982645259,0.000000000
23.747073025,710.330678227,-1389.385886148,648.130963271,-2.177484619,0.188261137,1.500000000,1.500000000,0.982645259,0.000000000
24.213632477,710.064669408,-1389.769183722,648.041019276,-2.091518711,0.183964670,1.500000000,1.500000000,0.982645259,0.012607733
24.681376762,709.831963395,-1390.174933186,647.956719886,-2.008135133,0.177885969,1.500000000,1.500000000,0.988628391,0.029713362
25.150855625,709.633124900,-1390.600225621,647.880024176,-1.928667762,0.168814994,1.500000000,1.500000000,1.002639360,0.033097540
25.622601945,709.467880976,-1391.042084236,647.811545730,-1.854157417,0.157495879,1.500000000,1.500000000,1.018092811,0.027245828
26.096824632,709.335295770,-1391.497395471,647.751966994,-1.784854909,0.145752405,1.500000000,1.500000000,1.030705657,0.026032071
26.573373766,709.234063585,-1391.963068233,647.699249238,-1.720353063,0.135044052,1.500000000,1.500000000,1.042672179,0.038815167
27.051930228,709.162758753,-1392.436282676,647.653848345,-1.660050886,0.125761825,1.500000000,1.500000000,1.060337574,0.062892537
27.532218638,709.119947718,-1392.914659276,647.611972323,-1.603534103,0.117462541,1.500000000,1.500000000,1.088452518,0.088347665
28.014096733,709.104174918,-1393.396279165,647.570773779,-1.550670980,0.109514158,1.500000000,1.500000000,1.126887081,0.105824445
28.497517901,709.113903280,-1393.879602436,647.529066615,-1.501488991,0.101567695,1.500000000,1.500000000,1.171405159,0.112187584
28.982456455,709.147486178,-1394.363376753,647.487349332,-1.456027202,0.093596805,1.500000000,1.500000000,1.216962701,0.112361990
29.468873152,709.203189322,-1394.846593437,647.445504070,-1.414294714,0.085663072,1.500000000,1.500000000,1.261074031,0.115160511
29.956725956,709.279227785,-1395.328483996,647.405193080,-1.376309990,0.077744483,1.500000000,1.500000000,1.304864157,0.126290961
30.445982766,709.373782819,-1395.808516882,647.365394186,-1.342116272,0.069788169,1.500000000,1.500000000,1.351387396,0.145612616
30.936607012,709.485003479,-1396.286368444,647.327064433,-1.311723384,0.061863194,1.500000000,1.500000000,1.403256945,0.170448861
31.428528820,709.611026242,-1396.761873784,647.290254362,-1.285024715,0.054207572,1.500000000,1.500000000,1.461788315,0.200671677
31.921630883,709.750030656,-1397.234977808,647.254163867,-1.261762987,0.047124190,1.500000000,1.500000000,1.527981778,0.240627543
32.415758665,709.900313647,-1397.705697775,647.218138173,-1.241559791,0.040850557,1.500000000,1.500000000,1.603910790,0.296258422
32.910741107,710.060351699,-1398.174094444,647.182882378,-1.223967885,0.035515503,1.500000000,1.500000000,1.692871896,0.370335297
33.406406593,710.228836731,-1398.640245780,647.147841246,-1.208510390,0.031168680,1.500000000,1.500000000,1.798037849,0.460091514
33.902591980,710.404691140,-1399.104223329,647.114050215,-1.194707621,0.027807099,1.500000000,1.500000000,1.920812713,0.558427317
34.399150184,710.587069699,-1399.566076239,647.082405277,-1.182107885,0.025367549,1.500000000,1.500000000,2.060122523,0.655975024
34.895959685,710.775348088,-1400.025827181,647.053625623,-1.170328340,0.023706294,1.500000000,1.500000000,2.212666730,0.739925652
35.392935000,710.969093588,-1400.483481138,647.027807357,-1.159098991,0.022592450,1.500000000,1.500000000,2.373045222,0.789936987
35.890034274,711.168015526,-1400.939044253,647.005298556,-1.148294544,0.021732155,1.500000000,1.500000000,2.533120177,0.780040890
36.387258271,711.371899006,-1401.392545333,646.985862387,-1.137933089,0.020835286,1.500000000,1.500000000,2.681866501,0.695326814
36.884636295,711.580534999,-1401.844049399,646.968354795,-1.128126658,0.019712471,1.500000000,1.500000000,2.807861906,0.555193427
37.382201183,711.793668577,-1402.293654665,646.952399983,-1.118992895,0.018353219,1.500000000,1.500000000,2.904578798,0.417806494
37.879963753,712.010986101,-1402.741472340,646.937406363,-1.110566148,0.016926235,1.500000000,1.500000000,2.975317607,0.351890028
38.377900624,712.232146926,-1403.187599022,646.923202447,-1.102757556,0.015679866,1.500000000,1.500000000,3.033636910,0.397687824
38.875963662,712.456841514,-1403.632097764,646.909224780,-1.095392843,0.014785488,1.500000000,1.500000000,3.098241455,0.548799573
39.374106579,712.684840145,-1404.075000677,646.895241089,-1.088310310,0.014216943,1.500000000,1.500000000,3.185256874,0.754115136
39.872312631,712.915999199,-1404.516333615,646.881166999,-1.081460018,0.013748683,1.500000000,1.500000000,3.301101453,0.800000000
40.370606257,713.150217229,-1404.956150000,646.867775489,-1.074942440,0.013077905,1.500000000,1.500000000,3.419728148,0.799999997
40.869042012,713.387364424,-1405.394555531,646.854941397,-1.068964719,0.011990533,1.500000000,1.500000000,3.534407703,0.800000000
41.367678244,713.627224468,-1405.831711397,646.842977544,-1.063743901,0.010467699,1.500000000,1.500000000,3.645525447,0.779624000
41.866551103,713.869478450,-1406.267815899,646.831812764,-1.059413683,0.008677920,1.500000000,1.500000000,3.750696241,0.479978540
42.365662601,714.113735369,-1406.703075414,646.821065181,-1.055982580,0.006872951,1.500000000,1.500000000,3.814033024,0.747130295
42.864987206,714.359589196,-1407.137679783,646.810341767,-1.053358717,0.005253881,1.500000000,1.500000000,3.910622583,0.800000000
43.364490822,714.606671066,-1407.571793146,646.799256456,-1.051419681,0.003881322,1.500000000,1.500000000,4.011505300,0.799999992
43.864149687,714.854671289,-1408.005561368,646.786997143,-1.050082770,0.002675248,1.500000000,1.500000000,4.109942694,0.800000000
44.363958037,715.103325568,-1408.439127321,646.773492395,-1.049333673,0.001498534,1.500000000,1.500000000,4.206105361,0.800000000
44.863921475,715.352381817,-1408.872641364,646.758909196,-1.049200763,0.000265798,1.500000000,1.500000000,4.300146953,0.799999997
45.364042565,715.601574235,-1409.306258987,646.743581867,-1.049698813,-0.000995713,1.500000000,1.500000000,4.392204180,0.799999996
45.864308821,715.850622927,-1409.740126566,646.727872085,-1.050781338,-0.002163651,1.500000000,1.500000000,4.482397078,0.800000000
46.364689429,716.099258621,-1410.174362728,646.711912895,-1.052326728,-0.003088210,1.500000000,1.500000000,4.570830618,0.800000000
46.865141066,716.347258153,-1410.609044305,646.695845081,-1.054160919,-0.003664970,1.500000000,1.500000000,4.657597574,0.800000000
47.365620044,716.594473484,-1411.044203801,646.679782770,-1.056106459,-0.003887367,1.500000000,1.500000000,4.742782045,0.799999997
47.866095958,716.840840220,-1411.479840774,646.663533559,-1.058038779,-0.003861011,1.500000000,1.500000000,4.826462782,0.800000000
48.366559784,717.086358776,-1411.915942459,646.646740110,-1.059920345,-0.003759657,1.500000000,1.500000000,4.908715220,0.799999994
48.867020451,717.331054799,-1412.352502576,646.629552844,-1.061787645,-0.003731123,1.500000000,1.500000000,4.989611425,0.800000000
49.367491094,717.574940069,-1412.789527563,646.612283077,-1.063695310,-0.003811697,1.500000000,1.500000000,5.069218402,-0.081267215
49.867974033,717.817997169,-1413.227027756,646.595217407,-1.065654368,-0.003914345,1.500000000,1.500000000,5.061188546,-1.500000000
50.368454069,718.060195311,-1413.665000731,646.578627869,-1.067603943,-0.003895535,1.500000000,1.500000000,4.910620061,-1.499999999
50.868902082,718.301523690,-1414.103417002,646.562646183,-1.069425425,-0.003639943,1.500000000,1.500000000,4.755296557,-1.499999995
51.369283515,718.542021100,-1414.542213736,646.547384478,-1.070977545,-0.003102182,1.500000000,1.500000000,4.594747115,-1.499999999
51.869565818,718.781789647,-1414.981296219,646.532760883,-1.072127962,-0.002299821,1.500000000,1.500000000,4.428414405,-1.500000000
52.369723332,719.020993226,-1415.420544652,646.518648262,-1.072774088,-0.001292026,1.500000000,1.500000000,4.255629401,-1.500000000
52.869740530,719.259845918,-1415.859824279,646.504991968,-1.072856198,-0.000164238,1.500000000,1.500000000,4.075577260,-1.499999999
53.369612746,719.498593294,-1416.298996138,646.492095170,-1.072359464,0.000993863,1.500000000,1.500000000,3.887250102,-1.499999995
53.869341600,719.737490258,-1416.737923431,646.480069396,-1.071294648,0.002131099,1.500000000,1.500000000,3.689380273,-1.500000000
54.368924218,719.976784418,-1417.176467726,646.469113978,-1.069655028,0.003282529,1.500000000,1.500000000,3.480341785,-1.500000000
54.868339717,720.216717013,-1417.614472509,646.459070529,-1.067364406,0.004587594,1.500000000,1.500000000,3.257995157,-1.500000000
55.367539736,720.457548326,-1418.051737803,646.449810615,-1.064243099,0.006254431,1.500000000,1.500000000,3.019425837,-1.327840615
55.866450053,720.699602749,-1418.487995938,646.441110241,-1.060018092,0.008471641,1.500000000,1.500000000,2.791412836,-0.997679950
56.364986024,720.943315199,-1418.922900935,646.432928004,-1.054385846,0.011302618,1.500000000,1.500000000,2.607149197,-0.753180234
56.863075470,721.189252786,-1419.356038096,646.425237229,-1.047100449,0.014633865,1.500000000,1.500000000,2.459049549,-0.541249993
57.360673991,721.438093889,-1419.786946894,646.418182124,-1.038028564,0.018240647,1.500000000,1.500000000,2.346971302,-0.354027637
57.857761013,721.690574055,-1420.215139927,646.411711157,-1.027129570,0.021937203,1.500000000,1.500000000,2.270750802,-0.201205889
58.354322963,721.947434398,-1420.640106437,646.405634044,-1.014390947,0.025667399,1.500000000,1.500000000,2.226316875,-0.089156513
58.850345985,722.209402614,-1421.061308873,646.399787467,-0.999803840,0.029423764,1.500000000,1.500000000,2.206363402,-0.014558140
59.345832911,722.477197124,-1421.478194222,646.394043176,-0.983423670,0.033074664,1.500000000,1.500000000,2.203091629,0.000000000
59.840831486,722.751513424,-1421.890230818,646.388365921,-0.965457522,0.036309012,1.500000000,1.500000000,2.203091629,0.000000000
60.335444310,723.032968258,-1422.296955569,646.382822404,-0.946277326,0.038787433,1.500000000,1.500000000,2.203091629,0.000000000
60.829806522,723.322025369,-1422.698004173,646.377715081,-0.926331353,0.040351161,1.500000000,1.500000000,2.203091629,0.000000000
61.324047432,723.618950882,-1423.093110888,646.373250803,-0.906025971,0.041084301,1.500000000,1.500000000,2.203091629,0.000000000
61.818263583,723.923822153,-1423.482087895,646.369421721,-0.885660036,0.041206419,1.500000000,1.500000000,2.203091629,-0.110768621
62.312513948,724.236573184,-1423.864802170,646.365783661,-0.865421620,0.040944474,1.500000000,1.500000000,2.178099599,-0.203240276
62.806825340,724.557044733,-1424.241155380,646.362136741,-0.845396938,0.040507347,1.500000000,1.500000000,2.131475990,-0.192876597
63.301191250,724.885024050,-1424.611057017,646.358419265,-0.825552524,0.040140266,1.500000000,1.500000000,2.086261409,-0.145938823
63.795562616,725.220282489,-1424.974381701,646.354342757,-0.805707164,0.040145492,1.500000000,1.500000000,2.051387510,-0.091023192
64.289846918,725.562624448,-1425.330919153,646.349685981,-0.785547733,0.040792599,1.500000000,1.500000000,2.029336849,-0.047649695
64.783932564,725.911943499,-1425.680342715,646.345102531,-0.764723933,0.042157469,1.500000000,1.500000000,2.017702155,-0.016778585
65.277734676,726.268258025,-1426.022220594,646.341201903,-0.742992039,0.044021933,1.500000000,1.500000000,2.013591663,0.000000000
65.771234347,726.631694753,-1426.356070367,646.337330936,-0.720320674,0.045950744,1.500000000,1.500000000,2.013591663,0.000000000
66.264481716,727.002416636,-1426.681429019,646.333110362,-0.696881879,0.047526363,1.500000000,1.500000000,2.013591663,0.000000000
66.757560967,727.380533086,-1426.997901921,646.328179065,-0.672937229,0.048564812,1.500000000,1.500000000,2.013591663,0.000000000
67.250548631,727.766046634,-1427.305174018,646.321765309,-0.648718753,0.049126506,1.500000000,1.500000000,2.013591663,0.000000000
67.743500577,728.158859601,-1427.602998788,646.312986606,-0.624401715,0.049327282,1.500000000,1.500000000,2.013591663,0.000000000
68.236471138,728.558813040,-1427.891195285,646.302281158,-0.600165428,0.049157957,1.500000000,1.500000000,2.013591663,0.000000000
68.729533984,728.965709305,-1428.169666825,646.289780227,-0.576246839,0.048500284,1.500000000,1.500000000,2.013591663,0.000000000
69.222775409,729.379298936,-1428.438424561,646.275623319,-0.552908747,0.047302872,1.500000000,1.500000000,2.013591663,0.000000000
69.716263183,729.799257305,-1428.697586966,646.260061084,-0.530344382,0.045710807,1.500000000,1.500000000,2.013591663,0.000000000
70.210020580,730.225188691,-1428.947344490,646.243126651,-0.508608898,0.044008517,1.500000000,1.500000000,2.013591663,0.014135362
70.704029091,730.656666972,-1429.187908207,646.225022547,-0.487639245,0.042437827,1.500000000,1.500000000,2.017056609,0.055814324
71.198255361,731.093286935,-1429.419473778,646.205775075,-0.467339695,0.041064532,1.500000000,1.500000000,2.030686380,0.105563434
71.692677945,731.534692560,-1429.642217502,646.185582061,-0.447657767,0.039799496,1.500000000,1.500000000,2.056227873,0.148862971
72.187293562,731.980570447,-1429.856314487,646.164434350,-0.428593816,0.038534878,1.500000000,1.500000000,2.091729659,0.171017682
72.682101736,732.430623740,-1430.061952913,646.142524022,-0.410146979,0.037273761,1.500000000,1.500000000,2.131800849,0.169907472
73.177082375,732.884551787,-1430.259323533,646.119803782,-0.392244980,0.036162218,1.500000000,1.500000000,2.170893060,0.159166113
73.672182583,733.342050725,-1430.448582448,646.097693924,-0.374707185,0.035420928,1.500000000,1.500000000,2.206894431,-0.054250728
74.167320125,733.802833066,-1430.629802812,646.076207315,-0.357261366,0.035235879,1.500000000,1.500000000,2.194689018,-0.220949308
74.662400394,734.266653007,-1430.802937252,646.055218106,-0.339601983,0.035674445,1.500000000,1.500000000,2.144267847,-0.212787276
75.157337126,734.733322578,-1430.967806534,646.034454764,-0.321457661,0.036667072,1.500000000,1.500000000,2.094576836,-0.189996633
75.652066197,735.202709587,-1431.124116129,646.014699064,-0.302632883,0.038059695,1.500000000,1.500000000,2.049209215,-0.148157786
76.146546289,735.674718085,-1431.271488241,645.994565851,-0.283005306,0.039703861,1.500000000,1.500000000,2.013140893,-0.094331003
76.640748966,736.149261659,-1431.409490712,645.973053820,-0.262490678,0.041522550,1.500000000,1.500000000,1.989848986,-0.047221441
77.134648863,736.626243843,-1431.537651175,645.949276070,-0.241013502,0.043498264,1.500000000,1.500000000,1.978093440,-0.030248249
77.628225718,737.105554632,-1431.655461533,645.923986293,-0.218519863,0.045586621,1.500000000,1.500000000,1.970531397,-0.056116533
78.121480712,737.587079720,-1431.762391779,645.896213108,-0.195033525,0.047627457,1.500000000,1.500000000,1.956434120,-0.108769539
78.614455094,738.070707886,-1431.857929930,645.865809846,-0.170709863,0.049349375,1.500000000,1.500000000,1.928832101,-0.147774826
79.107230280,738.556320301,-1431.941643533,645.834616868,-0.145821208,0.050511441,1.500000000,1.500000000,1.890701917,-0.143076837
79.599895682,739.043757002,-1432.013230265,645.803435334,-0.120640346,0.051113591,1.500000000,1.500000000,1.853044987,-0.099582330
80.092494554,739.532775555,-1432.072513516,645.772885180,-0.095270367,0.051506647,1.500000000,1.500000000,1.826380967,-0.047540857
80.584984001,740.023031665,-1432.119362222,645.742306351,-0.069542200,0.052251593,1.500000000,1.500000000,1.813516114,-0.021457207
81.077247583,740.514105405,-1432.153567728,645.711491530,-0.043087732,0.053757758,1.500000000,1.500000000,1.807682354,-0.041771154
81.569165540,741.005566797,-1432.174756800,645.679503020,-0.015575830,0.055947910,1.500000000,1.500000000,1.796279358,-0.098475286
82.060699320,741.497040953,-1432.182412537,645.646414408,0.013045533,0.058244922,1.500000000,1.500000000,1.769127376,-0.154314615
82.551925405,741.988225239,-1432.176004413,645.611121794,0.042494503,0.059958016,1.500000000,1.500000000,1.725747648,-0.178214883
83.042983546,742.478840075,-1432.155143421,645.573463418,0.072355469,0.060811702,1.500000000,1.500000000,1.674269156,-0.170622248
83.533968508,742.968540367,-1432.119648963,645.534158673,0.102403827,0.061204839,1.500000000,1.500000000,1.623462747,-0.152093818
84.024841466,743.456841793,-1432.069469503,645.493022880,0.132822515,0.061984377,1.500000000,1.500000000,1.576804936,-0.139112318
84.515425997,743.943105281,-1432.004500254,645.450985856,0.164156323,0.063901608,1.500000000,1.500000000,1.532912621,-0.133397020
85.005490517,744.426581657,-1431.924413884,645.407617203,0.197044315,0.067154546,1.500000000,1.500000000,1.489655937,-0.127811933
85.494853673,744.906475391,-1431.828610427,645.363831613,0.231933052,0.071347612,1.500000000,1.500000000,1.447059746,-0.117834955
85.983434016,745.381973451,-1431.716305719,645.318440698,0.268979858,0.075883148,1.500000000,1.500000000,1.406711848,-0.105050388
86.471215046,745.852215094,-1431.586678830,645.272008509,0.308186492,0.080440369,1.500000000,1.500000000,1.369801099,-0.091775704
86.958171547,746.316228751,-1431.438969793,645.224389444,0.349597605,0.085112862,1.500000000,1.500000000,1.336777281,-0.076808074
87.444232600,746.772888270,-1431.272484268,645.175733924,0.393364284,0.090127651,1.500000000,1.500000000,1.308551364,-0.057773069
87.929309382,747.220917200,-1431.086555349,645.125339719,0.439649259,0.095511809,1.500000000,1.500000000,1.286956846,-0.035929715
88.413345076,747.658921585,-1430.880539058,645.075212144,0.488522347,0.101069404,1.500000000,1.500000000,1.273371664,-0.017430134
88.896332483,748.085412659,-1430.653862639,645.025875423,0.539955144,0.106589635,1.500000000,1.500000000,1.266743196,-0.009780336
89.378300590,748.498812003,-1430.406084031,644.975541153,0.593850737,0.111921078,1.500000000,1.500000000,1.263016510,-0.015395105
89.859315899,748.897473703,-1430.136928729,644.923972613,0.649993796,0.116801507,1.500000000,1.500000000,1.257139667,-0.026677104
90.339515675,749.279754767,-1429.846320724,644.872064385,0.707952398,0.120754139,1.500000000,1.500000000,1.246907961,-0.029516340
90.819125484,749.644111932,-1429.534440257,644.818389600,0.767097613,0.123344456,1.500000000,1.500000000,1.235502655,-0.014354726
91.298401009,749.989155849,-1429.201799724,644.763084072,0.826832049,0.124638678,1.500000000,1.500000000,1.229921572,0.000000000
91.777504627,750.313609658,-1428.849280217,644.706552986,0.886896680,0.125375287,1.500000000,1.500000000,1.229921572,0.000000000
92.256414404,750.616194670,-1428.478070189,644.649184735,0.947489742,0.126550229,1.500000000,1.500000000,1.229921572,0.000000000
92.734970973,750.895539212,-1428.089504858,644.588282953,1.009029254,0.128635607,1.500000000,1.500000000,1.229921572,0.000000000
93.213067136,751.150212685,-1427.684884835,644.523323577,1.071659939,0.131021519,1.500000000,1.500000000,1.229921572,0.000000000
93.690851336,751.378912439,-1427.265392089,644.454036340,1.134848967,0.132213304,1.500000000,1.500000000,1.229921572,0.000000000
94.168773017,751.580724114,-1426.832170227,644.380556771,1.197421190,0.130806823,1.500000000,1.500000000,1.229921572,0.000000000
94.647407183,751.755310759,-1426.386513221,644.303284843,1.258070625,0.126543715,1.500000000,1.500000000,1.229921572,0.000000000
95.127179212,751.902914197,-1425.930010838,644.225578030,1.315976819,0.120521770,1.500000000,1.500000000,1.229921572,0.000000000
95.608197986,752.024164959,-1425.464524733,644.149102848,1.371064357,0.114378767,1.500000000,1.500000000,1.229921572,0.000000000
96.090305047,752.119818199,-1424.992002061,644.071971730,1.423773178,0.109220842,1.500000000,1.500000000,1.229921572,0.016839029
96.573265061,752.190568968,-1424.514252437,643.995207337,1.474597238,0.105145579,1.500000000,1.500000000,1.236516166,0.053248034
97.056938000,752.237026132,-1424.032815790,643.919239134,1.523741263,0.101519547,1.500000000,1.500000000,1.257172023,0.081513225
97.541336341,752.259811117,-1423.548953623,643.843290559,1.571050533,0.097571787,1.500000000,1.500000000,1.288196894,0.091835340
98.026580145,752.259687765,-1423.063709834,643.766451843,1.616144478,0.092827880,1.500000000,1.500000000,1.322337437,0.084913839
98.512814419,752.237645496,-1422.577975434,643.691376810,1.658613888,0.087239217,1.500000000,1.500000000,1.353200774,0.072818475
99.000138130,752.194904901,-1422.092529618,643.619534658,1.698189183,0.081112412,1.500000000,1.500000000,1.379175360,0.069549177
99.488564285,752.132851061,-1421.608061425,643.548856073,1.734836663,0.074948898,1.500000000,1.500000000,1.403589665,0.081426760
99.978015857,752.052920866,-1421.125180482,643.480122655,1.768759420,0.069241572,1.500000000,1.500000000,1.431702783,0.106816104
100.468355159,751.956484553,-1420.644417891,643.414917454,1.800306655,0.064286492,1.500000000,1.500000000,1.467830074,0.140529523
100.959432824,751.844764031,-1420.166217308,643.351446533,1.829837952,0.060095475,1.500000000,1.500000000,1.514115896,0.176090284
101.451132118,751.718813157,-1419.690923112,643.290428651,1.857614518,0.056457296,1.500000000,1.500000000,1.570259177,0.205961717
101.943386189,751.579553577,-1419.218778176,643.232054418,1.883771773,0.053108012,1.500000000,1.500000000,1.633549776,0.223177516
102.436162752,751.427832158,-1418.749939875,643.176325180,1.908374809,0.049901114,1.500000000,1.500000000,1.699540576,0.225672760
102.929432925,751.264459489,-1418.284510145,643.121910318,1.931502146,0.046863362,1.500000000,1.500000000,1.763823532,0.219724185
103.423152210,751.090208811,-1417.822562708,643.066885661,1.953282637,0.044096433,1.500000000,1.500000000,1.824290982,0.217015728
103.917270641,750.905789845,-1417.364149501,643.009182385,1.973848220,0.041604291,1.500000000,1.500000000,1.882153163,0.225898053
104.411762783,750.711836426,-1416.909281883,642.950828734,1.993239252,0.039197760,1.500000000,1.500000000,1.940595309,0.244516688
104.906650064,750.508937668,-1416.457900099,642.893043006,2.011344068,0.036566298,1.500000000,1.500000000,2.001980657,0.262241057
105.401995295,750.297705139,-1416.009851311,642.834302041,2.027925155,0.033455430,1.500000000,1.500000000,2.065847590,0.270014106
105.897873105,750.078837785,-1415.564888522,642.776100826,2.042713919,0.029805568,1.500000000,1.500000000,2.129674687,0.273618183
106.394335380,749.853148459,-1415.122690468,642.719407515,2.055517953,0.025775065,1.500000000,1.500000000,2.192531980,0.296886413
106.891387296,749.621541119,-1414.682896599,642.663526761,2.066299603,0.021679312,1.500000000,1.500000000,2.258834302,0.368961820
107.388979306,749.384948828,-1414.245150216,642.606379035,2.075209474,0.017897926,1.500000000,1.500000000,2.338699919,0.510590628
